Day,SickPopAll,DeadPopAll,NASickPop,NADeadPop,SASickPop,SADeadPop,EUSickPop,EUDeadPop,AISickPop,AIDeadPop,AFSickPop,AFDeadPop,AUSickPop,AUDeadPop
68,2475,57556,2475,57556,0,0,0,0,0,0,0,0,0,0
69,2327,59191,2327,59191,0,0,0,0,0,0,0,0,0,0
70,2505,61201,2505,61201,0,0,0,0,0,0,0,0,0,0
71,2378,62891,2378,62891,0,0,0,0,0,0,0,0,0,0
72,2251,64483,2251,64483,0,0,0,0,0,0,0,0,0,0
73,2117,65970,2117,65970,0,0,0,0,0,0,0,0,0,0
74,2184,67658,2184,67658,0,0,0,0,0,0,0,0,0,0
75,2047,69090,2047,69090,0,0,0,0,0,0,0,0,0,0
76,2235,70907,2235,70907,0,0,0,0,0,0,0,0,0,0
77,2250,72606,2250,72606,0,0,0,0,0,0,0,0,0,0
78,2386,74497,2386,74497,0,0,0,0,0,0,0,0,0,0
79,2508,76468,2508,76468,0,0,0,0,0,0,0,0,0,0
80,2421,78219,2421,78219,0,0,0,0,0,0,0,0,0,0
81,2621,80334,2621,80334,0,0,0,0,0,0,0,0,0,0
82,2581,82238,2581,82238,0,0,0,0,0,0,0,0,0,0
83,2818,84529,2818,84529,0,0,0,0,0,0,0,0,0,0
84,2712,86483,2712,86483,0,0,0,0,0,0,0,0,0,0
85,2575,88312,2575,88312,0,0,0,0,0,0,0,0,0,0
86,2470,90086,2470,90086,0,0,0,0,0,0,0,0,0,0
87,2463,91928,2463,91928,0,0,0,0,0,0,0,0,0,0
88,2565,93928,2565,93928,0,0,0,0,0,0,0,0,0,0
89,2574,95864,2574,95864,0,0,0,0,0,0,0,0,0,0
90,2494,97674,2494,97674,0,0,0,0,0,0,0,0,0,0
91,2337,99308,2337,99308,0,0,0,0,0,0,0,0,0,0
92,2367,101106,2367,101106,0,0,0,0,0,0,0,0,0,0
93,2322,102814,2322,102814,0,0,0,0,0,0,0,0,0,0
94,2360,104612,2360,104612,0,0,0,0,0,0,0,0,0,0
95,2271,106248,2271,106248,0,0,0,0,0,0,0,0,0,0
96,2257,107930,2257,107930,0,0,0,0,0,0,0,0,0,0
97,2450,109913,2450,109913,0,0,0,0,0,0,0,0,0,0
98,2513,111844,2513,111844,0,0,0,0,0,0,0,0,0,0
99,2371,113515,2371,113515,0,0,0,0,0,0,0,0,0,0
100,2469,115440,2469,115440,0,0,0,0,0,0,0,0,0,0
101,2696,117632,2696,117632,0,0,0,0,0,0,0,0,0,0
102,2935,120013,2935,120013,0,0,0,0,0,0,0,0,0,0
103,3103,122466,3103,122466,0,0,0,0,0,0,0,0,0,0
104,3104,124794,3104,124794,0,0,0,0,0,0,0,0,0,0
105,3272,127373,3272,127373,0,0,0,0,0,0,0,0,0,0
106,3490,130154,3490,130154,0,0,0,0,0,0,0,0,0,0
107,3767,133186,3767,133186,0,0,0,0,0,0,0,0,0,0
108,4006,136369,4006,136369,0,0,0,0,0,0,0,0,0,0
109,3956,139298,3956,139298,0,0,0,0,0,0,0,0,0,0
110,4107,142492,4107,142492,0,0,0,0,0,0,0,0,0,0
111,4316,145885,4316,145885,0,0,0,0,0,0,0,0,0,0
112,4617,149573,4617,149573,0,0,0,0,0,0,0,0,0,0
113,4413,152730,4413,152730,0,0,0,0,0,0,0,0,0,0
114,4610,156335,4610,156335,0,0,0,0,0,0,0,0,0,0
115,5019,160406,5019,160406,0,0,0,0,0,0,0,0,0,0
116,5322,164623,5322,164623,0,0,0,0,0,0,0,0,0,0
117,5642,169095,5642,169095,0,0,0,0,0,0,0,0,0,0
118,5287,172794,5287,172794,0,0,0,0,0,0,0,0,0,0
119,5321,176811,5321,176811,0,0,0,0,0,0,0,0,0,0
120,5306,180778,5306,180778,0,0,0,0,0,0,0,0,0,0
121,5609,185212,5609,185212,0,0,0,0,0,0,0,0,0,0
122,5752,189633,5752,189633,0,0,0,0,0,0,0,0,0,0
123,5499,193567,5499,193567,0,0,0,0,0,0,0,0,0,0
124,6004,198449,6004,198449,0,0,0,0,0,0,0,0,0,0
125,5683,202470,5683,202470,0,0,0,0,0,0,0,0,0,0
126,5325,206195,5325,206195,0,0,0,0,0,0,0,0,0,0
127,5495,210442,5495,210442,0,0,0,0,0,0,0,0,0,0
128,5288,214253,5288,214253,0,0,0,0,0,0,0,0,0,0
129,5657,218771,5657,218771,0,0,0,0,0,0,0,0,0,0
130,6033,223579,6033,223579,0,0,0,0,0,0,0,0,0,0
131,5978,228019,5978,228019,0,0,0,0,0,0,0,0,0,0
132,5753,232164,5753,232164,0,0,0,0,0,0,0,0,0,0
133,6172,237108,6172,237108,0,0,0,0,0,0,0,0,0,0
134,5881,241300,5881,241300,0,0,0,0,0,0,0,0,0,0
135,5734,245489,5734,245489,0,0,0,0,0,0,0,0,0,0
136,5572,249547,5572,249547,0,0,0,0,0,0,0,0,0,0
137,6067,254467,6067,254467,0,0,0,0,0,0,0,0,0,0
138,5934,258818,5934,258818,0,0,0,0,0,0,0,0,0,0
139,6367,263917,6367,263917,0,0,0,0,0,0,0,0,0,0
140,6851,269418,6851,269418,0,0,0,0,0,0,0,0,0,0
141,7220,275110,7220,275110,0,0,0,0,0,0,0,0,0,0
142,7313,280665,7313,280665,0,0,0,0,0,0,0,0,0,0
143,6922,285563,6922,285563,0,0,0,0,0,0,0,0,0,0
144,7383,291445,7383,291445,0,0,0,0,0,0,0,0,0,0
145,6965,296355,6965,296355,0,0,0,0,0,0,0,0,0,0
146,6813,301349,6813,301349,0,0,0,0,0,0,0,0,0,0
147,7202,307042,7202,307042,0,0,0,0,0,0,0,0,0,0
148,7863,313435,7863,313435,0,0,0,0,0,0,0,0,0,0
149,8362,320081,8362,320081,0,0,0,0,0,0,0,0,0,0
150,8760,326949,8760,326949,0,0,0,0,0,0,0,0,0,0
151,8485,333107,8485,333107,0,0,0,0,0,0,0,0,0,0
152,8755,339875,8755,339875,0,0,0,0,0,0,0,0,0,0
153,9394,347399,9394,347399,0,0,0,0,0,0,0,0,0,0
154,10108,355515,10108,355515,0,0,0,0,0,0,0,0,0,0
155,10078,363052,10078,363052,0,0,0,0,0,0,0,0,0,0
156,10304,370948,10304,370948,0,0,0,0,0,0,0,0,0,0
157,11055,379802,11055,379802,0,0,0,0,0,0,0,0,0,0
158,10428,387153,10428,387153,0,0,0,0,0,0,0,0,0,0
159,9837,394088,9837,394088,0,0,0,0,0,0,0,0,0,0
160,10710,402774,10710,402774,0,0,0,0,0,0,0,0,0,0
161,10712,410810,10712,410810,0,0,0,0,0,0,0,0,0,0
162,10410,418390,10410,418390,0,0,0,0,0,0,0,0,0,0
163,10116,425757,10116,425757,0,0,0,0,0,0,0,0,0,0
164,10150,433395,10150,433395,0,0,0,0,0,0,0,0,0,0
165,10730,441877,10730,441877,0,0,0,0,0,0,0,0,0,0
166,10291,449266,10291,449266,0,0,0,0,0,0,0,0,0,0
167,9968,456499,9968,456499,0,0,0,0,0,0,0,0,0,0
168,9498,463270,9498,463270,0,0,0,0,0,0,0,0,0,0
169,10251,471522,10251,471522,0,0,0,0,0,0,0,0,0,0
170,10350,479359,10350,479359,0,0,0,0,0,0,0,0,0,0
171,10156,486830,10156,486830,0,0,0,0,0,0,0,0,0,0
172,9806,493921,9806,493921,0,0,0,0,0,0,0,0,0,0
173,10273,501976,10273,501976,0,0,0,0,0,0,0,0,0,0
174,10600,510170,10600,510170,0,0,0,0,0,0,0,0,0,0
175,10501,517972,10501,517972,0,0,0,0,0,0,0,0,0,0
176,11201,526897,11201,526897,0,0,0,0,0,0,0,0,0,0
177,10566,534345,10566,534345,0,0,0,0,0,0,0,0,0,0
178,10435,542072,10435,542072,0,0,0,0,0,0,0,0,0,0
179,11031,550792,11031,550792,0,0,0,0,0,0,0,0,0,0
180,10510,558284,10510,558284,0,0,0,0,0,0,0,0,0,0
181,9948,565323,9948,565323,0,0,0,0,0,0,0,0,0,0
182,9353,571891,9353,571891,0,0,0,0,0,0,0,0,0,0
183,9857,579662,9857,579662,0,0,0,0,0,0,0,0,0,0
184,10389,587852,10389,587852,0,0,0,0,0,0,0,0,0,0
185,9768,594712,9768,594712,0,0,0,0,0,0,0,0,0,0
186,9616,601809,9616,601809,0,0,0,0,0,0,0,0,0,0
187,9952,609525,9952,609525,0,0,0,0,0,0,0,0,0,0
188,10583,617936,10583,617936,0,0,0,0,0,0,0,0,0,0
189,10251,625374,10251,625374,0,0,0,0,0,0,0,0,0,0
190,10253,633066,10253,633066,0,0,0,0,0,0,0,0,0,0
191,11162,642119,11162,642119,0,0,0,0,0,0,0,0,0,0
192,11941,651659,11941,651659,0,0,0,0,0,0,0,0,0,0
193,12736,661807,12736,661807,0,0,0,0,0,0,0,0,0,0
194,12618,671182,12618,671182,0,0,0,0,0,0,0,0,0,0
195,13498,681965,13498,681965,0,0,0,0,0,0,0,0,0,0
196,13459,692029,13459,692029,0,0,0,0,0,0,0,0,0,0
197,12653,700915,12653,700915,0,0,0,0,0,0,0,0,0,0
198,12936,710828,12936,710828,0,0,0,0,0,0,0,0,0,0
199,13797,721822,13797,721822,0,0,0,0,0,0,0,0,0,0
200,14367,733024,14367,733024,0,0,0,0,0,0,0,0,0,0
201,15323,745233,15323,745233,0,0,0,0,0,0,0,0,0,0
202,15521,757021,15521,757021,0,0,0,0,0,0,0,0,0,0
203,16113,769549,16113,769549,0,0,0,0,0,0,0,0,0,0
204,16015,781485,16015,781485,0,0,0,0,0,0,0,0,0,0
205,17030,795019,17030,795019,0,0,0,0,0,0,0,0,0,0
206,18487,809976,18487,809976,0,0,0,0,0,0,0,0,0,0
207,17906,822971,17906,822971,0,0,0,0,0,0,0,0,0,0
208,17174,835302,17174,835302,0,0,0,0,0,0,0,0,0,0
209,17069,848025,17069,848025,0,0,0,0,0,0,0,0,0,0
210,17612,861642,17612,861642,0,0,0,0,0,0,0,0,0,0
211,17115,874105,17115,874105,0,0,0,0,0,0,0,0,0,0
212,16037,885324,16037,885324,0,0,0,0,0,0,0,0,0,0
213,16142,897508,16142,897508,0,0,0,0,0,0,0,0,0,0
214,16452,910079,16452,910079,0,0,0,0,0,0,0,0,0,0
215,15831,921486,15831,921486,0,0,0,0,0,0,0,0,0,0
216,16035,933665,16035,933665,0,0,0,0,0,0,0,0,0,0
217,17204,947444,17204,947444,0,0,0,0,0,0,0,0,0,0
218,18186,961819,18186,961819,0,0,0,0,0,0,0,0,0,0
219,19798,977878,19798,977878,0,0,0,0,0,0,0,0,0,0
220,19177,991794,19177,991794,0,0,0,0,0,0,0,0,0,0
221,19727,1007001,19727,1007001,0,0,0,0,0,0,0,0,0,0
222,20977,1023671,20977,1023671,0,0,0,0,0,0,0,0,0,0
223,21579,1040306,21579,1040306,0,0,0,0,0,0,0,0,0,0
224,21856,1056905,21856,1056905,0,0,0,0,0,0,0,0,0,0
225,21722,1073096,21722,1073096,0,0,0,0,0,0,0,0,0,0
226,20423,1087438,20423,1087438,0,0,0,0,0,0,0,0,0,0
227,19976,1102084,19976,1102084,0,0,0,0,0,0,0,0,0,0
228,21053,1118681,21053,1118681,0,0,0,0,0,0,0,0,0,0
229,20126,1133080,20126,1133080,0,0,0,0,0,0,0,0,0,0
230,21084,1149612,21084,1149612,0,0,0,0,0,0,0,0,0,0
231,21089,1165431,21089,1165431,0,0,0,0,0,0,0,0,0,0
232,22359,1183153,22359,1183153,0,0,0,0,0,0,0,0,0,0
233,23636,1201837,23636,1201837,0,0,0,0,0,0,0,0,0,0
234,23641,1219571,23641,1219571,0,0,0,0,0,0,0,0,0,0
235,25663,1240334,25663,1240334,0,0,0,0,0,0,0,0,0,0
236,27290,1262022,27290,1262022,0,0,0,0,0,0,0,0,0,0
237,29366,1285602,29366,1285602,0,0,0,0,0,0,0,0,0,0
238,30949,1310002,30949,1310002,0,0,0,0,0,0,0,0,0,0
239,29195,1330582,29195,1330582,0,0,0,0,0,0,0,0,0,0
240,31416,1355809,31416,1355809,0,0,0,0,0,0,0,0,0,0
241,33408,1382358,33408,1382358,0,0,0,0,0,0,0,0,0,0
242,32676,1406316,32676,1406316,0,0,0,0,0,0,0,0,0,0
243,32269,1430213,32269,1430213,0,0,0,0,0,0,0,0,0,0
244,33398,1456107,33398,1456107,0,0,0,0,0,0,0,0,0,0
245,34038,1482115,34038,1482115,0,0,0,0,0,0,0,0,0,0
246,36196,1510881,36196,1510881,0,0,0,0,0,0,0,0,0,0
247,36547,1538554,36547,1538554,0,0,0,0,0,0,0,0,0,0
248,37940,1568054,37940,1568054,0,0,0,0,0,0,0,0,0,0
249,38428,1597240,38428,1597240,0,0,0,0,0,0,0,0,0,0
250,36493,1623158,36493,1623158,0,0,0,0,0,0,0,0,0,0
251,39383,1654862,39383,1654862,0,0,0,0,0,0,0,0,0,0
252,41134,1687025,41134,1687025,0,0,0,0,0,0,0,0,0,0
253,40622,1717108,40622,1717108,0,0,0,0,0,0,0,0,0,0
254,44097,1752785,44097,1752785,0,0,0,0,0,0,0,0,0,0
255,46056,1788797,46056,1788797,0,0,0,0,0,0,0,0,0,0
256,44611,1821171,44611,1821171,0,0,0,0,0,0,0,0,0,0
257,43492,1852950,43492,1852950,0,0,0,0,0,0,0,0,0,0
258,46800,1890530,46800,1890530,0,0,0,0,0,0,0,0,0,0
259,49915,1930303,49915,1930303,0,0,0,0,0,0,0,0,0,0
260,46929,1963259,46929,1963259,0,0,0,0,0,0,0,0,0,0
261,44417,1994688,44417,1994688,0,0,0,0,0,0,0,0,0,0
262,46812,2031593,46812,2031593,0,0,0,0,0,0,0,0,0,0
263,44455,2063166,44455,2063166,0,0,0,0,0,0,0,0,0,0
264,45448,2097996,45448,2097996,0,0,0,0,0,0,0,0,0,0
265,42872,2128218,42872,2128218,0,0,0,0,0,0,0,0,0,0
266,41391,2158149,41391,2158149,0,0,0,0,0,0,0,0,0,0
267,42707,2191167,42707,2191167,0,0,0,0,0,0,0,0,0,0
268,44471,2225842,44471,2225842,0,0,0,0,0,0,0,0,0,0
269,42653,2256468,42653,2256468,0,0,0,0,0,0,0,0,0,0
270,41179,2286246,41179,2286246,0,0,0,0,0,0,0,0,0,0
271,39756,2314996,39756,2314996,0,0,0,0,0,0,0,0,0,0
272,41649,2347652,41649,2347652,0,0,0,0,0,0,0,0,0,0
273,43500,2381665,43500,2381665,0,0,0,0,0,0,0,0,0,0
274,43784,2414716,43784,2414716,0,0,0,0,0,0,0,0,0,0
275,41580,2444246,41580,2444246,0,0,0,0,0,0,0,0,0,0
276,43428,2478203,43428,2478203,0,0,0,0,0,0,0,0,0,0
277,44672,2512639,44672,2512639,0,0,0,0,0,0,0,0,0,0
278,44399,2545733,44399,2545733,0,0,0,0,0,0,0,0,0,0
279,43145,2577152,43145,2577152,0,0,0,0,0,0,0,0,0,0
280,40973,2606251,40973,2606251,0,0,0,0,0,0,0,0,0,0
281,41628,2637964,41628,2637964,0,0,0,0,0,0,0,0,0,0
282,44400,2673342,44400,2673342,0,0,0,0,0,0,0,0,0,0
283,47916,2711916,47916,2711916,0,0,0,0,0,0,0,0,0,0
284,50803,2752183,50803,2752183,0,0,0,0,0,0,0,0,0,0
285,48245,2786448,48245,2786448,0,0,0,0,0,0,0,0,0,0
286,47645,2821732,47645,2821732,0,0,0,0,0,0,0,0,0,0
287,50064,2861093,50064,2861093,0,0,0,0,0,0,0,0,0,0
288,53397,2903640,53397,2903640,0,0,0,0,0,0,0,0,0,0
289,57794,2950284,57794,2950284,0,0,0,0,0,0,0,0,0,0
290,59450,2996112,59450,2996112,0,0,0,0,0,0,0,0,0,0
291,56269,3035927,56269,3035927,0,0,0,0,0,0,0,0,0,0
292,59303,3082680,59303,3082680,0,0,0,0,0,0,0,0,0,0
293,58753,3126332,58753,3126332,0,0,0,0,0,0,0,0,0,0
294,56723,3167351,56723,3167351,0,0,0,0,0,0,0,0,0,0
295,61753,3217438,61753,3217438,0,0,0,0,0,0,0,0,0,0
296,65474,3269333,65474,3269333,0,0,0,0,0,0,0,0,0,0
297,70453,3325907,70453,3325907,0,0,0,0,0,0,0,0,0,0
298,68241,3375428,68241,3375428,0,0,0,0,0,0,0,0,0,0
299,71273,3431157,71273,3431157,0,0,0,0,0,0,0,0,0,0
300,67459,3478890,67459,3478890,0,0,0,0,0,0,0,0,0,0
301,67899,3530144,67899,3530144,0,0,0,0,0,0,0,0,0,0
302,70916,3585595,70916,3585595,0,0,0,0,0,0,0,0,0,0
303,70931,3638803,70931,3638803,0,0,0,0,0,0,0,0,0,0
304,74083,3696729,74083,3696729,0,0,0,0,0,0,0,0,0,0
305,76673,3756177,76673,3756177,0,0,0,0,0,0,0,0,0,0
306,76446,3813341,76446,3813341,0,0,0,0,0,0,0,0,0,0
307,82260,3879395,82260,3879395,0,0,0,0,0,0,0,0,0,0
308,81237,3939555,81237,3939555,0,0,0,0,0,0,0,0,0,0
309,76376,3993191,76376,3993191,0,0,0,0,0,0,0,0,0,0
310,82183,4059184,82183,4059184,0,0,0,0,0,0,0,0,0,0
311,77006,4113055,77006,4113055,0,0,0,0,0,0,0,0,0,0
312,75562,4168643,75562,4168643,0,0,0,0,0,0,0,0,0,0
313,82502,4235723,82502,4235723,0,0,0,0,0,0,0,0,0,0
314,84344,4300362,84344,4300362,0,0,0,0,0,0,0,0,0,0
315,80629,4358048,80629,4358048,0,0,0,0,0,0,0,0,0,0
316,81665,4420073,81665,4420073,0,0,0,0,0,0,0,0,0,0
317,86584,4488701,86584,4488701,0,0,0,0,0,0,0,0,0,0
318,94537,4565567,94537,4565567,0,0,0,0,0,0,0,0,0,0
319,91867,4632465,91867,4632465,0,0,0,0,0,0,0,0,0,0
320,93627,4704005,93627,4704005,0,0,0,0,0,0,0,0,0,0
321,88617,4766709,88617,4766709,0,0,0,0,0,0,0,0,0,0
322,83314,4825217,83314,4825217,0,0,0,0,0,0,0,0,0,0
323,88860,4896021,88860,4896021,0,0,0,0,0,0,0,0,0,0
324,90563,4965220,90563,4965220,0,0,0,0,0,0,0,0,0,0
325,86575,5027159,86575,5027159,0,0,0,0,0,0,0,0,0,0
326,86592,5092116,86592,5092116,0,0,0,0,0,0,0,0,0,0
327,82231,5150519,82231,5150519,0,0,0,0,0,0,0,0,0,0
328,77831,5205591,77831,5205591,0,0,0,0,0,0,0,0,0,0
329,73666,5257716,73666,5257716,0,0,0,0,0,0,0,0,0,0
330,72051,5310543,72051,5310543,0,0,0,0,0,0,0,0,0,0
331,68878,5359822,68878,5359822,0,0,0,0,0,0,0,0,0,0
332,73245,5418031,73245,5418031,0,0,0,0,0,0,0,0,0,0
333,77426,5479236,77426,5479236,0,0,0,0,0,0,0,0,0,0
334,73527,5531457,73527,5531457,0,0,0,0,0,0,0,0,0,0
335,73542,5586624,73542,5586624,0,0,0,0,0,0,0,0,0,0
336,79832,5651215,79832,5651215,0,0,0,0,0,0,0,0,0,0
337,86155,5720573,86155,5720573,0,0,0,0,0,0,0,0,0,0
338,88622,5788890,88622,5788890,0,0,0,0,0,0,0,0,0,0
339,90601,5858324,90601,5858324,0,0,0,0,0,0,0,0,0,0
340,90619,5926302,90619,5926302,0,0,0,0,0,0,0,0,0,0
341,88060,5990427,88060,5990427,0,0,0,0,0,0,0,0,0,0
342,82513,6048151,82513,6048151,0,0,0,0,0,0,0,0,0,0
343,86180,6115535,86180,6115535,0,0,0,0,0,0,0,0,0,0
344,81295,6172843,81295,6172843,0,0,0,0,0,0,0,0,0,0
345,86963,6242316,86963,6242316,0,0,0,0,0,0,0,0,0,0
346,82859,6301381,82859,6301381,0,0,0,0,0,0,0,0,0,0
347,88898,6372584,88898,6372584,0,0,0,0,0,0,0,0,0,0
348,88073,6438020,88073,6438020,0,0,0,0,0,0,0,0,0,0
349,83916,6497839,83916,6497839,0,0,0,0,0,0,0,0,0,0
350,86320,6564381,86320,6564381,0,0,0,0,0,0,0,0,0,0
351,85519,6627919,85519,6627919,0,0,0,0,0,0,0,0,0,0
352,85806,6692490,85806,6692490,0,0,0,0,0,0,0,0,0,0
353,81485,6750363,81485,6750363,0,0,0,0,0,0,0,0,0,0
354,82790,6813432,82790,6813432,0,0,0,0,0,0,0,0,0,0
355,83330,6876334,83330,6876334,0,0,0,0,0,0,0,0,0,0
356,89403,6947941,89403,6947941,0,0,0,0,0,0,0,0,0,0
357,84053,7006968,84053,7006968,0,0,0,0,0,0,0,0,0,0
358,81414,7066049,81414,7066049,0,0,0,0,0,0,0,0,0,0
359,87090,7135624,87090,7135624,0,0,0,0,0,0,0,0,0,0
360,84081,7196427,84081,7196427,0,0,0,0,0,0,0,0,0,0
361,90209,7268680,90209,7268680,0,0,0,0,0,0,0,0,0,0
362,87946,7332942,87946,7332942,0,0,0,0,0,0,0,0,0,0
363,90743,7403097,90743,7403097,0,0,0,0,0,0,0,0,0,0
364,93056,7474623,93056,7474623,0,0,0,0,0,0,0,0,0,0
365,87782,7536503,87782,7536503,0,0,0,0,0,0,0,0,0,0
366,88354,7603198,88354,7603198,0,0,0,0,0,0,0,0,0,0
367,95073,7679541,95073,7679541,0,0,0,0,0,0,0,0,0,0
368,94791,7750424,94791,7750424,0,0,0,0,0,0,0,0,0,0
369,94511,7821096,94511,7821096,0,0,0,0,0,0,0,0,0,0
370,99607,7899624,99607,7899624,0,0,0,0,0,0,0,0,0,0
371,99942,7974831,99942,7974831,0,0,0,0,0,0,0,0,0,0
372,107226,8060714,107226,8060714,0,0,0,0,0,0,0,0,0,0
373,112669,8149297,112669,8149297,0,0,0,0,0,0,0,0,0,0
374,107707,8226356,107707,8226356,0,0,0,0,0,0,0,0,0,0
375,106027,8304616,106027,8304616,0,0,0,0,0,0,0,0,0,0
376,191528,8316661,191528,8316661,0,0,0,0,0,0,0,0,0,0
377,384741,8341790,384741,8341790,0,0,0,0,0,0,0,0,0,0
378,670220,8383342,670220,8383342,0,0,0,0,0,0,0,0,0,0
379,1124361,8451972,1124361,8451972,0,0,0,0,0,0,0,0,0,0
380,2124142,8587795,2124142,8587795,0,0,0,0,0,0,0,0,0,0
381,3934761,8837594,3934761,8837594,0,0,0,0,0,0,0,0,0,0
382,8085146,9369574,8085146,9369574,0,0,0,0,0,0,0,0,0,0
383,13489256,10191024,13489256,10191024,0,0,0,0,0,0,0,0,0,0
384,22505473,11561533,22505473,11561533,0,0,0,0,0,0,0,0,0,0
385,43759641,14388220,43759641,14388220,0,0,0,0,0,0,0,0,0,0
386,83073301,19709392,83073301,19709392,0,0,0,0,0,0,0,0,0,0
387,137835221,28083181,137835219,28083181,0,0,0,0,0,0,2,0,0,0
388,228696201,41976971,228696193,41976971,0,0,0,0,0,0,8,0,0,0
389,383660757,65395462,383660729,65395461,0,0,3,0,3,0,22,1,0,0
390,668337071,106830823,668336982,106830819,0,0,7,0,8,0,71,4,3,0
391,555840225,129990833,555840000,129990819,0,0,20,1,25,1,173,12,7,0
392,533607011,152224460,533606399,152224419,0,0,64,4,73,5,457,31,18,1
393,512263761,173568782,512262142,173568675,0,0,169,11,202,13,1196,80,52,3
394,491776670,194059476,491771654,194059161,0,0,422,28,613,38,3839,240,142,9
395,472115730,213730966,472100787,213730027,0,0,1320,83,1976,121,11203,707,444,28
396,453263477,232616943,453216756,232614058,0,0,4054,252,6413,388,34846,2159,1408,86
