Day,SickPopAll,DeadPopAll,NASickPop,NADeadPop,SASickPop,SADeadPop,EUSickPop,EUDeadPop,AISickPop,AIDeadPop,AFSickPop,AFDeadPop,AUSickPop,AUDeadPop
31,150987,80857,150987,80857,0,0,0,0,0,0,0,0,0,0
32,224306,118060,224306,118060,0,0,0,0,0,0,0,0,0,0
33,313849,168484,313849,168484,0,0,0,0,0,0,0,0,0,0
34,442151,239791,442151,239791,0,0,0,0,0,0,0,0,0,0
35,627147,341308,627147,341308,0,0,0,0,0,0,0,0,0,0
36,850412,475518,850412,475518,0,0,0,0,0,0,0,0,0,0
37,1263372,685059,1263372,685059,0,0,0,0,0,0,0,0,0,0
38,1882930,997870,1882930,997870,0,0,0,0,0,0,0,0,0,0
39,2616520,1416634,2616520,1416634,0,0,0,0,0,0,0,0,0,0
40,3761509,2029946,3761509,2029946,0,0,0,0,0,0,0,0,0,0
41,4956164,2798798,4956164,2798798,0,0,0,0,0,0,0,0,0,0
42,7053612,3942681,7053612,3942681,0,0,0,0,0,0,0,0,0,0
43,9937128,5545262,9937128,5545262,0,0,0,0,0,0,0,0,0,0
44,13236255,7612184,13236255,7612184,0,0,0,0,0,0,0,0,0,0
45,18202496,10508277,18202496,10508277,0,0,0,0,0,0,0,0,0,0
46,26779512,14927843,26779512,14927843,0,0,0,0,0,0,0,0,0,0
47,39783642,21526314,39783640,21526314,0,0,0,0,0,0,2,0,0,0
48,52991811,29801312,52991807,29801311,0,0,0,0,0,0,4,1,0,0
49,71093818,40950789,71093807,40950787,0,0,0,0,2,0,9,2,0,0
50,94696969,55738303,94696948,55738299,2,0,0,0,4,1,15,3,0,0
51,139772741,78844364,139772693,78844354,4,1,2,0,8,2,34,7,0,0
52,181480964,106743005,181480861,106742983,8,2,4,1,19,4,72,15,0,0
53,242603820,144708822,242603613,144708779,14,3,7,1,41,8,145,31,0,0
54,319654830,194297043,319654518,194296957,25,6,15,3,85,18,187,59,0,0
55,421177300,259634499,421176789,259634340,53,12,33,7,151,35,274,105,0,0
56,379059796,301752278,379059110,301752019,71,23,68,14,191,63,354,159,2,0
57,341154206,339658342,341153199,339657930,95,37,148,31,283,110,477,233,4,1
58,307039282,373773887,307037878,373773250,139,60,202,63,396,174,658,338,9,2
59,276336056,404477987,276334090,404477037,205,94,271,105,513,252,957,495,20,4
60,248703363,432111818,248700680,432110446,305,145,368,163,698,362,1275,694,37,8
61,223834237,456982452,223830610,456980514,439,216,514,246,923,506,1674,953,77,17
62,201452413,479366275,201447549,479363575,618,316,717,360,1261,706,2158,1284,110,34
63,181309724,499512154,181302793,499508330,883,459,1060,536,1800,998,3030,1771,158,60
64,163182082,517643958,163172514,517638609,1240,659,1444,764,2589,1420,4096,2416,199,90
65,146867820,533963154,146855260,533955861,1765,945,1923,1064,3386,1943,5220,3209,266,132
66,132187338,548651511,132169733,548641387,2335,1308,2868,1541,4787,2716,7254,4370,361,189
67,118977085,561872364,118952758,561858360,3334,1850,4013,2185,6400,3718,10080,5983,500,268
68,107090196,573772777,107057481,573753636,4651,2596,5271,3001,8834,5126,13233,8031,726,387
69,96394153,584485041,96351733,584459384,6152,3552,7096,4116,11130,6805,16991,10625,1051,559
70,56662,579034520,0,579000000,7900,4758,9180,5524,15253,9227,22959,14241,1370,770
71,77639,579046847,0,579000000,10257,6335,12890,7599,22294,12893,30471,18989,1727,1031
72,105242,579063451,0,579000000,13564,8444,18719,10667,28626,17263,41758,25619,2575,1458
73,146636,579086955,0,579000000,17351,11086,27270,15145,38405,23286,60031,35407,3579,2031
74,206110,579120152,0,579000000,25694,15340,39989,21733,53183,31781,81979,48398,5265,2900
75,288900,579166614,0,579000000,36814,21332,56720,30915,77733,44566,110770,65843,6863,3958
76,382664,579226167,0,579000000,49214,29034,80997,44074,100555,59988,142229,87554,9669,5517
77,515548,579307220,0,579000000,67679,39802,104000,59949,147937,84403,181939,115260,13993,7806
78,677937,579412260,0,579000000,91773,54285,146017,83453,189241,113221,232737,150702,18169,10599
79,945076,579563788,0,579000000,128409,74916,212017,118205,242078,150086,337935,206093,24637,14488
80,1313666,579774069,0,579000000,185218,105169,300725,166884,324772,201019,466350,280439,36601,20558
81,1862037,580075370,0,579000000,239598,141916,446758,240983,440391,270520,681618,392550,53672,29401
82,2545585,580479011,0,579000000,357097,201240,599370,334981,626765,372162,888285,529419,74068,41209
83,3501696,581036236,0,579000000,496222,280659,769592,452457,798749,493504,1328164,750424,108969,59192
84,4832378,581806619,0,579000000,713369,396973,1062037,621768,1029428,651017,1890243,1056964,137301,79897
85,6612035,582855578,0,579000000,929662,540217,1404438,840122,1371199,865138,2726487,1502305,180249,107796
86,8865387,584245422,0,579000000,1381106,769286,1958348,1154155,1773783,1137184,3500810,2036697,251340,148100
87,12523704,586268175,0,579000000,2058401,1111248,2918722,1639042,2626619,1572116,4562255,2739660,357707,206109
88,17832506,589160838,0,579000000,3018440,1608558,4097886,2298673,3385186,2090085,6799586,3869274,531408,294248
89,23486360,592803364,0,579000000,3832211,2189306,5163337,3077271,4834046,2875448,8959134,5259109,697632,402230
90,32685327,598038901,0,579000000,5582766,3105971,7298893,4256577,6253323,3834523,12664632,7305375,885713,536455
91,44645065,605114501,0,579000000,7275461,4226990,9652057,5757230,8869713,5270286,17659563,10137187,1188271,722808
92,64459080,615648637,0,579000000,9900447,5792669,14014787,8054419,12793675,7359990,26150282,14467312,1599889,974247
93,89071622,629859160,0,579000000,13520048,7935126,17725901,10734047,17593862,10159247,37970208,20691079,2261603,1339661
94,117610801,648127907,0,579000000,17359742,10585055,24036322,14527390,24363980,14051009,48936004,28178804,2914753,1785649
95,155927223,672408363,0,579000000,23706462,14341703,31670258,19440414,33739239,19440321,63068722,37828984,3742542,2356941
96,210775846,705611422,1,579000000,31577008,19272648,46441267,27091949,43321183,26053212,84612998,51098643,4823389,3094970
97,299708237,754191502,1,579000000,42515282,25954343,63420194,37141839,63526184,36519610,124076498,71541143,6170078,4034567
98,411660157,819643010,2,579000000,58671089,35307705,90564037,51855324,94984350,52324924,158718658,95711245,8722021,5443812
99,562085462,908706857,1,579000000,86316905,49553045,117153637,69823228,140196900,75501106,206842153,127581952,11575866,7247526
100,775985283,1032442494,2,579000000,124917823,69992887,173481105,98549300,184723434,104157352,277499431,171101540,15363488,9641415
101,1026017097,1191948610,1,579000000,166390538,95975794,241902051,137339675,239844905,141028149,356309266,225491428,21570336,13113564
102,1397310910,1413024200,3,579000000,244793756,136375416,318730139,186784453,355162331,199838119,459211379,295755615,19413302,15270597
103,1873735747,1706794272,2,579000000,363665602,196692597,419958829,251932893,491828796,278400026,580810549,383556829,17471969,17211927
104,2707705276,2149503623,0,579000000,533279237,284554206,605748612,350875192,692888401,390143527,860064254,525971574,15724772,18959124
105,2739588395,2495937565,1,579000000,479951313,337882130,545173750,411450054,926253208,535095779,774057827,611978000,14152296,20531602
106,2843540859,2864374229,1,579000000,431956184,385877261,490656375,465967429,1211539189,722198925,696652044,689383782,12737066,21946832
107,3134910185,3292659168,2,579000000,388760566,429072880,441590739,515033066,1666108680,987283697,626986839,759048987,11463359,23220538
108,6054437790,3846069830,0,579000000,349884509,467948936,397431665,559192140,4732516437,1393814209,564288155,821747671,10317024,24366874
109,5294629214,4434361967,1,579000000,314896058,502937387,357688497,598935307,4104899998,1849914209,507859338,878176487,9285322,25398577
110,4765166292,4963824888,2,579000000,283406452,534426993,321919648,634704157,3694409997,2260404209,457073403,928962420,8356790,26327109
111,4281128549,5439473678,0,579000000,255065807,562767639,289727684,666896122,3324968997,2629845209,411366061,974669761,0,26294947
112,3853015698,5867586532,1,579000000,229559228,588274219,260754914,695868890,2992472099,2962342109,370229454,1015806367,2,26294947
113,3467714125,6252888102,2,579000000,206603303,611230142,234679422,721944382,2693224888,3261589319,333206510,1052829312,0,26294947
114,3120942711,6599659514,1,579000000,185942972,631890472,211211478,745412324,2423902400,3530911808,299885859,1086149963,1,26294947
115,2808848441,6911753787,2,579000000,167348673,650484770,190090331,766533472,2181512158,3773302048,269897276,1116138550,1,26294947
116,2356882297,7155956107,3,579000000,150613804,667219637,0,748859982,1963360942,3991453264,242907547,1143128277,1,26294947
117,2121194064,7391644336,0,579000000,135552424,682281017,1,748859982,1767024847,4187789358,218616791,1167419032,1,26294947
118,1909074660,7603763742,1,579000000,121997182,695836260,1,748859982,1590322362,4364491842,196755113,1189280711,1,26294947
119,1718167193,7794671209,1,579000000,109797464,708035978,0,748859982,1431290126,4523524079,177079602,1208956223,0,26294947
120,1546350476,7966487927,2,579000000,98817717,719015724,1,748859982,1288161113,4666653091,159371642,1226664183,1,26294947
121,88935948,7860052425,1,579000000,88935944,728897496,1,748859982,0,4561000000,1,1216000000,1,26294947
122,80042354,7868946020,2,579000000,80042349,737791091,1,748859982,1,4561000000,0,1216000000,1,26294947
123,72038118,7876950255,0,579000000,72038114,745795326,2,748859982,1,4561000000,0,1216000000,1,26294947
124,64834306,7884154066,1,579000000,64834303,752999137,0,748859982,1,4561000000,0,1216000000,1,26294947
125,3,7877554929,1,579000000,0,746400000,0,748859982,1,4561000000,0,1216000000,1,26294947
126,3,7877554930,1,579000000,0,746400000,1,748859982,1,4561000000,0,1216000000,0,26294948
127,3,7877554929,1,579000000,0,746400000,1,748859982,1,4561000000,0,1216000000,0,26294947
128,2,7877554930,1,579000000,0,746400000,1,748859982,0,4561000001,0,1216000000,0,26294947
129,2,7877554930,1,579000000,0,746400000,1,748859982,0,4561000001,0,1216000000,0,26294947
130,1,7877554931,0,579000001,0,746400000,1,748859982,0,4561000001,0,1216000000,0,26294947
131,1,7877554931,0,579000001,0,746400000,1,748859982,0,4561000001,0,1216000000,0,26294947
132,0,7877554932,0,579000001,0,746400000,0,748859983,0,4561000001,0,1216000000,0,26294947
