Day,SickPopAll,DeadPopAll,NASickPop,NADeadPop,SASickPop,SADeadPop,EUSickPop,EUDeadPop,AISickPop,AIDeadPop,AFSickPop,AFDeadPop,AUSickPop,AUDeadPop
31,170700,98057,170700,98057,0,0,0,0,0,0,0,0,0,0
32,215901,130695,215901,130695,0,0,0,0,0,0,0,0,0,0
33,294835,177416,294835,177416,0,0,0,0,0,0,0,0,0,0
34,371492,233435,371492,233435,0,0,0,0,0,0,0,0,0,0
35,505527,313380,505527,313380,0,0,0,0,0,0,0,0,0,0
36,644243,411250,644243,411250,0,0,0,0,0,0,0,0,0,0
37,913795,559168,913795,559168,0,0,0,0,0,0,0,0,0,0
38,1239106,754720,1239106,754720,0,0,0,0,0,0,0,0,0,0
39,1828921,1057062,1828921,1057062,0,0,0,0,0,0,0,0,0,0
40,2541469,1463814,2541469,1463814,0,0,0,0,0,0,0,0,0,0
41,3495028,2019888,3495028,2019888,0,0,0,0,0,0,0,0,0,0
42,4990900,2830734,4990900,2830734,0,0,0,0,0,0,0,0,0,0
43,6743705,3892798,6743705,3892798,0,0,0,0,0,0,0,0,0,0
44,9338683,5384505,9338683,5384505,0,0,0,0,0,0,0,0,0,0
45,13335638,7551080,13335638,7551080,0,0,0,0,0,0,0,0,0,0
46,17699058,10308889,17699058,10308889,0,0,0,0,0,0,0,0,0,0
47,22470723,13714188,22470723,13714188,0,0,0,0,0,0,0,0,0,0
48,32196051,18954361,32196051,18954361,0,0,0,0,0,0,0,0,0,0
49,47830451,26887467,47830451,26887467,0,0,0,0,0,0,0,0,0,0
50,61643886,36319632,61643884,36319632,0,0,2,0,0,0,0,0,0,0
51,84180890,49659370,84180886,49659369,0,0,4,1,0,0,0,0,0,0
52,118998109,68886285,118998099,68886283,2,0,8,2,0,0,0,0,0,0
53,161361447,94351881,161361421,94351876,4,1,20,4,2,0,0,0,0,0
54,213384397,127527795,213384341,127527784,10,2,40,8,6,1,0,0,0,0
55,277058345,170119322,277058226,170119298,22,4,86,18,11,2,0,0,0,0
56,374361308,229077338,374361070,229077287,44,9,171,37,23,5,0,0,0,0
57,336925361,266513502,336924963,266513394,91,19,253,79,52,10,0,0,2,0
58,303233026,300206080,303232466,300205891,116,37,325,128,113,23,2,0,4,1
59,272910097,330529456,272909218,330529137,171,65,455,201,240,50,5,1,8,2
60,245619530,357820575,245618296,357820059,223,99,652,308,332,103,10,2,17,4
61,221058240,382382688,221056465,382381889,327,153,946,462,442,172,22,4,38,8
62,198953211,404488702,198950818,404487535,471,230,1210,647,595,265,49,10,68,15
63,179059118,424384322,179055735,424382617,703,346,1659,910,829,398,99,21,93,30
64,161154929,442290646,161150161,442288190,1024,515,2226,1259,1177,588,218,45,123,49
65,145041701,458406706,145035144,458403207,1325,718,3083,1752,1675,860,307,94,167,75
66,130540349,472911580,130531630,472906721,1874,1021,4034,2375,2135,1184,428,163,248,116
67,117490290,485966608,117478466,485959884,2515,1415,5432,3228,2968,1659,560,249,349,173
68,105746712,497716999,105730618,497707731,3279,1920,7549,4436,3925,2269,835,388,506,255
69,95179071,508293429,95157554,508280792,4226,2567,9838,5952,5548,3166,1225,590,680,362
70,85673235,517814353,85641799,517796548,6096,3562,14615,8376,8057,4486,1809,889,859,492
71,77118130,526384731,77077618,526360728,8151,4838,18626,11205,10268,6046,2323,1244,1144,670
72,69425754,534101403,69369855,534068490,11757,6758,26153,15415,13233,8071,3128,1735,1628,934
73,62506224,541049740,62432870,541005475,15435,9147,34710,20824,16737,10601,4302,2420,2170,1273
74,56290088,547308983,56189582,547248762,19523,12098,48901,28710,23740,14444,5442,3242,2900,1727
75,50710945,552950458,50570624,552867720,28723,16839,67484,39468,33104,19752,7327,4394,3683,2285
76,45715935,558040574,45513559,557924783,39362,23089,97986,55529,49340,27949,10217,6032,5471,3192
77,41230852,562633794,40962201,562476139,54887,31890,129579,75675,62169,37323,14492,8378,7524,4389
78,37233389,566788285,36865981,566572359,76272,44097,180684,104649,80123,49583,20487,11688,9842,5909
79,33715736,570563046,33179381,570258957,110380,62158,266690,148736,119800,69518,26895,15851,12590,7826
80,30613194,574001877,29861442,573576895,160802,88561,374434,209008,159574,94436,39568,22381,17374,10596
81,27893711,577148656,26875297,576563039,206470,120079,513125,290485,222511,130117,50997,30184,25311,14752
82,25625607,580068344,24187767,579250569,296824,168476,720428,406451,310270,179871,74538,42444,35780,20533
83,1981075,580133313,0,579000000,393945,229859,990733,564081,449023,253343,97138,57411,50236,28619
84,2797353,580585016,0,579000000,541753,316054,1390991,787987,664915,363443,128921,77499,70773,40033
85,3842274,581195915,0,579000000,776224,442391,1926244,1095674,879284,500150,168630,103541,91892,54159
86,5520021,582095637,0,579000000,1093544,618749,2806154,1556432,1259838,705199,241613,142866,118872,72391
87,7681143,583325919,0,579000000,1524838,863265,3939841,2190623,1750673,985387,314871,191382,150920,95262
88,10930949,585098513,0,579000000,2089638,1195070,5645004,3109394,2583993,1412551,398248,251585,214066,129913
89,15443472,587593013,0,579000000,2743277,1619684,8359120,4493549,3503895,1965526,530467,334421,306713,179833
90,21918678,591142248,0,579000000,4062245,2292336,12257813,6513112,4482182,2648084,688759,440302,427679,248414
91,28406547,595504052,0,579000000,5293918,3108035,15621355,8886225,5948753,3575000,917427,583564,625094,351228
92,37680206,601373285,0,579000000,6949856,4183759,21182555,12229195,7523983,4712401,1191188,766682,832624,481248
93,53150009,609950763,0,579000000,9991113,5812805,30858745,17296062,9516333,6150987,1706736,1044468,1077082,646441
94,73789283,621754332,0,579000000,12732675,7747085,43770044,24381230,13452289,8324517,2265181,1397421,1569094,904079
95,99244299,637341747,0,579000000,17326623,10487156,58721888,33590447,18047591,11154879,3125950,1895761,2022247,1213504
96,140051137,659948993,2,579000000,25657263,14735645,82163666,46791128,25078934,15168663,4253794,2568465,2897478,1685092
97,180726050,687624113,1,579000000,33436547,19887623,103526217,62402224,34127415,20565650,5706890,3463464,3928980,2305152
98,238867309,724750184,2,579000000,47586893,27604778,131436884,82320668,46604399,27950823,7930295,4732676,5308836,3141239
99,319840171,774851813,1,579000000,67497248,38530729,166241371,107451400,67222184,38930819,11476727,6610570,7402640,4328295
100,412757650,838061205,2,579000000,93794175,53542117,209464125,139037260,85345285,51864367,14791205,8873781,9362858,5743680
101,587266156,933283038,0,579000000,133938081,75302365,303136481,188638365,115318548,70025844,21547828,12411837,13325218,7904627
102,783025943,1055631255,0,579000000,184834549,104768743,400867682,250963225,147515487,92489897,30460010,17333361,19348215,11076029
103,1125845507,1239214390,0,579000000,272815791,149868372,593604857,349255979,197198699,123350136,44812767,24729052,17413393,13010851
104,1252480802,1411603903,1,579000000,356843053,204977162,534244373,408616465,280653185,168863596,65068137,35394490,15672053,14752190
105,1465193106,1621342081,2,579000000,509571874,287764749,480819934,462040902,376524309,227913025,84172140,48304009,14104847,16319396
106,1518672317,1817861022,1,579000000,458614684,338721936,432737940,510122896,506952329,307585568,107673002,64700742,12694361,17729880
107,1647440279,2039887053,2,579000000,412753215,384583405,389464147,553396690,689860722,416681708,143937268,87225933,11424925,18999317
108,1922680173,2314627061,1,579000000,371477892,425858726,350517733,592343105,975187113,574245896,215215001,123037525,10282433,20141809
109,2395294101,2673115564,3,579000000,334330103,463006515,315465958,627394878,1420652574,807510650,315591274,175033469,9254189,21170052
110,2958855515,3113417683,3,579000000,300897093,496439526,283919361,658941474,1933224008,1113235081,432486278,243706130,8328772,22095472
111,3669947334,3661047576,2,579000000,270807384,526529235,255527426,687333410,2491539083,1494466851,644577544,350789731,7495895,22928349
112,8051543586,4487065649,1,579000000,243726645,553609974,229974682,712886153,6625887450,2111371921,945208502,506519663,6746306,23677938
113,5387990521,5085731262,1,579000000,219353982,577982638,206977212,735883621,4104899999,2567471921,850687651,601040513,6071676,24352569
114,4849191469,5624530316,1,579000000,197418584,599918037,186279491,756581342,3694409999,2977961921,765618886,686109279,5464508,24959737
115,4196620777,6083100153,1,579000000,177676725,619659895,0,748859982,3324969000,3347402921,689056996,762671167,4918055,25506188
116,3776958704,6502762231,1,579000000,159909054,637427568,0,748859982,2992472101,3679899821,620151298,831576867,4426250,25997993
117,3399262833,6880458103,1,579000001,143918147,653418473,0,748859982,2693224890,3979147031,558136167,893591997,3983628,26440619
118,3055751283,7219840351,1,579000000,129526332,667810288,2,748859982,2423902399,4248469520,502322549,949405614,0,26294947
119,2750176155,7525415479,2,579000000,116573697,680762921,1,748859982,2181512160,4490859760,452090295,999637869,0,26294947
120,2475158539,7800433095,0,579000000,104916326,692420291,1,748859982,1963360944,4709010976,406881268,1044846899,0,26294947
121,460617839,7703601879,1,579000000,94424694,702911924,0,748859982,1,4561000000,366193141,1085535026,2,26294947
122,414556053,7749663662,1,579000000,84982223,712354393,0,748859982,1,4561000000,329573828,1122154340,0,26294947
123,373100451,7791119267,1,579000000,76484000,720852615,1,748859982,1,4561000000,296616447,1155111723,1,26294947
124,335790403,7828429311,2,579000000,68835599,728501015,1,748859982,1,4561000000,266954800,1184773367,0,26294947
125,302211359,7862008352,0,579000000,61952038,735384575,1,748859982,1,4561000000,240259318,1211468848,1,26294947
126,271990223,7892229487,0,579000000,55756834,741579779,2,748859982,1,4561000000,216233386,1235494779,0,26294947
127,50181152,7878310393,0,579000000,50181152,747155463,0,748859982,0,4561000001,0,1216000000,0,26294947
128,1,7877554930,1,579000000,0,746400000,0,748859982,0,4561000001,0,1216000000,0,26294947
129,3,7877554930,2,579000000,0,746400000,0,748859982,1,4561000001,0,1216000000,0,26294947
130,2,7877554929,0,579000000,0,746400000,0,748859982,2,4561000000,0,1216000000,0,26294947
131,1,7877554929,0,579000000,0,746400000,0,748859982,0,4561000000,0,1216000000,1,26294947
132,1,7877554929,0,579000000,0,746400000,0,748859982,0,4561000000,0,1216000000,1,26294947
133,1,7877554929,0,579000000,0,746400000,0,748859982,0,4561000000,0,1216000000,1,26294947
134,1,7877554929,0,579000000,0,746400000,0,748859982,0,4561000000,0,1216000000,1,26294947
135,1,7877554929,0,579000000,0,746400000,0,748859982,0,4561000000,0,1216000000,1,26294947
136,1,7877554929,0,579000000,0,746400000,0,748859982,0,4561000000,0,1216000000,1,26294947
137,0,7877554930,0,579000000,0,746400000,0,748859982,0,4561000000,0,1216000000,0,26294948
