Day,SickPopAll,DeadPopAll,NASickPop,NADeadPop,SASickPop,SADeadPop,EUSickPop,EUDeadPop,AISickPop,AIDeadPop,AFSickPop,AFDeadPop,AUSickPop,AUDeadPop
31,134098,77288,134098,77288,0,0,0,0,0,0,0,0,0,0
32,169608,102927,169608,102927,0,0,0,0,0,0,0,0,0,0
33,252784,144922,252784,144922,0,0,0,0,0,0,0,0,0,0
34,320934,193558,320934,193558,0,0,0,0,0,0,0,0,0,0
35,419782,258386,419782,258386,0,0,0,0,0,0,0,0,0,0
36,627659,362828,627659,362828,0,0,0,0,0,0,0,0,0,0
37,905335,510705,905335,510705,0,0,0,0,0,0,0,0,0,0
38,1292819,720742,1292819,720742,0,0,0,0,0,0,0,0,0,0
39,1666185,975686,1666185,975686,0,0,0,0,0,0,0,0,0,0
40,2251349,1330250,2251349,1330250,0,0,0,0,0,0,0,0,0,0
41,3236540,1857967,3236540,1857967,0,0,0,0,0,0,0,0,0,0
42,4217859,2507864,4217859,2507864,0,0,0,0,0,0,0,0,0,0
43,5395485,3329503,5395485,3329503,0,0,0,0,0,0,0,0,0,0
44,7134990,4438815,7134990,4438815,0,0,0,0,0,0,0,0,0,0
45,10086022,6068446,10086022,6068446,0,0,0,0,0,0,0,0,0,0
46,14644904,8468919,14644904,8468919,0,0,0,0,0,0,0,0,0,0
47,18663466,11304173,18663466,11304173,0,0,0,0,0,0,0,0,0,0
48,27099352,15746077,27099352,15746077,0,0,0,0,0,0,0,0,0,0
49,38697875,22033127,38697875,22033127,0,0,0,0,0,0,0,0,0,0
50,52845816,30407347,52845816,30407347,0,0,0,0,0,0,0,0,0,0
51,72927225,42033427,72927225,42033427,0,0,0,0,0,0,0,0,0,0
52,93988607,56414675,93988607,56414675,0,0,0,0,0,0,0,0,0,0
53,134215730,78220032,134215728,78220032,2,0,0,0,0,0,0,0,0,0
54,199390888,111290788,199390884,111290787,4,1,0,0,0,0,0,0,0,0
55,281858958,156831666,281858950,156831664,8,2,0,0,0,0,0,0,0,0
56,375436134,215458328,375436118,215458325,14,3,2,0,0,0,0,0,0,0
57,337892537,253001944,337892505,253001937,28,6,4,1,0,0,0,0,0,0
58,304103325,286791202,304103254,286791187,62,13,9,2,0,0,0,0,0,0
59,273693039,317201545,273692928,317201513,90,28,19,4,0,0,0,0,2,0
60,246323807,344570865,246323633,344570806,133,50,37,8,0,0,0,0,4,1
61,221691538,369203267,221691269,369203169,189,80,70,16,0,0,2,0,8,2
62,199522564,391372454,199522140,391372296,267,123,136,31,0,0,3,1,18,3
63,179570515,411324759,179569925,411324510,374,183,178,58,0,0,6,1,32,7
64,161613730,429281870,161612932,429281502,477,255,242,96,0,0,13,3,66,14
65,145452824,445443358,145451638,445442795,712,374,361,156,2,0,25,5,86,28
66,130908089,459988775,130906472,459987959,926,516,522,242,3,1,49,11,117,46
67,117818112,473079780,117815825,473078606,1300,725,706,353,7,1,110,23,164,72
68,106037517,484861895,106034241,484860189,1838,1022,1049,527,17,3,150,47,222,107
69,95435356,495466041,95430816,495463613,2625,1449,1388,742,37,7,195,77,295,153
70,85894154,505010153,85887734,505006695,3862,2086,1817,1023,81,16,256,116,404,217
71,77308296,513600443,77298958,513595468,5777,3047,2528,1427,175,36,336,168,522,297
72,69582223,521332464,69569061,521325364,8444,4436,3306,1938,246,76,430,234,736,416
73,62630067,528292202,62612154,528282270,11249,6193,4753,2713,340,130,633,338,938,558
74,56375657,534557357,56350938,534543485,15202,8587,6788,3816,507,214,850,471,1372,784
75,50748086,540197422,50715844,540178579,19592,11585,8976,5211,725,332,1181,660,1768,1055
76,45689211,545276215,45644259,545250164,27696,16060,12303,7165,963,482,1761,953,2229,1391
77,41139023,549849819,41079832,549814590,34897,21322,17629,10034,1306,688,2540,1368,2819,1817
78,37051423,553970296,36971847,553922573,45646,28371,24497,13955,1803,975,3591,1948,4039,2474
79,33380402,557683968,33274662,557619757,61019,37920,31690,18815,2523,1381,5128,2781,5380,3314
80,30086314,561032996,29947196,560947224,81571,50685,39930,24836,3203,1866,6781,3835,7633,4550
81,27141990,564057704,26952476,563941943,107478,67358,58553,34483,4052,2479,9262,5303,10169,6138
82,24518505,566794581,24257228,566637191,146256,90488,83333,47997,5961,3462,12426,7251,13301,8192
83,22170170,569272310,21831504,569062914,187091,118978,107799,64530,8601,4867,16373,9791,18802,11230
84,20119344,571530874,19648353,571246064,264472,161710,148763,88246,12323,6873,21652,13157,23781,14824
85,18325742,573597391,17683517,573210899,368781,220846,191013,117404,16180,9377,30920,18181,35331,20684
86,16776030,575500681,15915164,574979251,482365,295339,260847,158739,23726,13286,44153,25354,49775,28712
87,15516775,577282871,14323648,576570767,656403,399144,373742,219569,30579,17965,63475,35704,68928,39722
88,14636839,579002483,12891282,578003132,975153,560882,535497,306725,44547,25279,94908,51496,95452,54969
89,14059941,580687864,11602154,579292260,1345712,775416,782683,435459,65752,36149,126418,71237,137222,77343
90,3422886,580944100,0,579000000,1805407,1058554,1170269,630190,90423,50535,172031,98442,184756,106379
91,4951750,581754177,0,579000000,2638784,1492574,1704848,910119,123916,70211,239880,136908,244322,144365
92,7088457,582907323,0,579000000,3793516,2111105,2499989,1322010,172194,97770,314914,185652,307844,190786
93,9667803,584438217,0,579000000,5289678,2959335,3281985,1830008,249199,138546,405862,247753,441079,262575
94,12939864,586464705,0,579000000,7350537,4135759,4151055,2457523,339111,192173,532816,330224,566345,349026
95,17955081,589335994,0,579000000,9790914,5664671,6186733,3485324,494018,273289,748074,450641,735342,462069
96,25280620,593411764,0,579000000,14028422,7947912,8567389,4853830,733913,395015,978481,601752,972415,613255
97,33603122,598652467,0,579000000,18079831,10714317,11658502,6697532,1097347,577612,1434845,838153,1332597,824853
98,44116605,605481228,1,579000000,23301287,14279660,15417201,9094520,1630220,847999,1980086,1153818,1787810,1105231
99,57818026,614421160,1,579000000,30589929,19014481,20091695,12190294,2054078,1157741,2761032,1596566,2321291,1462078
100,82472794,627812105,2,579000000,44122912,26221468,28594499,16827457,2883925,1621962,3757213,2190740,3114243,1950478
101,111907611,645479908,0,579000000,56018448,34710716,42342734,23838828,4187459,2308336,4986573,2967731,4372397,2654297
102,157148801,670778657,0,579000000,81338790,48043107,55994029,32544494,6080194,3304952,7408055,4196423,6327733,3689681
103,206447667,702746974,1,579000000,109514544,65254395,70552477,43183359,8303113,4620706,9618619,5675071,8458913,5013443
104,287072404,748709118,2,579000000,156386767,90661769,92621290,57519623,11498151,6457355,14243251,8033556,12322943,7036815
105,389041578,810085462,2,579000000,213561768,124503865,123371557,76784851,15315539,8848971,19313849,11081612,17478863,9866163
106,539106519,896231895,0,579000000,313166973,176100388,160185629,101409813,22164648,12475690,27858294,15631955,15730975,11614049
107,774386804,1022440279,2,579000000,463737650,252888928,228745079,138572879,30906386,17431706,36839808,21359620,14157879,13187146
108,1050371827,1188234886,1,579000000,602116960,345450963,340921665,195210160,44282669,24639075,50308440,29331754,12742092,14602934
109,1200890619,1357161063,3,579000000,541905264,405662659,509746069,280031469,64723547,35284628,73047853,41305163,11467883,15877144
110,1141721313,1492480065,0,579000000,487714737,459853185,458771460,331006076,86211763,48747126,98702258,56849746,10321095,17023932
111,1109261298,1627080226,1,579000000,438943262,508624659,412894313,376883222,118558414,67610259,129576324,76906044,9288984,18056042
112,1101427371,1763779408,3,579000000,395048936,552518985,371604881,418172654,161903368,93266300,164510099,101836529,8360084,18984940
113,1154869731,1914818421,2,579000000,355544041,592023879,334444392,455333142,235860826,131993586,221496395,136646866,7524075,19820948
114,1261936926,2085943936,0,579000000,319989636,627578283,300999953,488777581,340205653,187562396,293970016,182452320,6771668,20573356
115,1502661405,2303867171,1,579000000,287990673,659577247,270899958,518877576,503776529,270980821,433899743,254181004,6094501,21250523
116,1859173289,2580827817,2,579000000,259191607,688376314,243809962,545967572,743574151,393902293,607112517,351721665,5485050,21859973
117,2230819404,2906136008,0,579000000,233272449,714295475,219428966,570348569,976164136,544996559,797017308,475086927,4936545,22408478
118,2448182711,3239329261,0,579000000,209945203,737622720,197486069,592291465,1318992973,752724285,717315577,554788658,4442889,22902133
119,2684533063,3604439688,0,579000000,188950683,758617240,177737461,612040072,1668262301,1004915739,645584018,626520216,3998600,23346421
120,5481833869,4082010453,2,579000000,2,746400000,159963715,629813818,4737245792,1411971735,581025617,691078618,3598741,23746282
121,4775029265,4612569261,0,579000000,0,746400000,143967344,645810190,4104899999,1868071735,522923056,749181180,3238866,24106156
122,4297526341,5090072186,2,579000000,0,746400000,129570609,660206924,3694410000,2278561735,470630751,801473485,2914979,24430042
123,3867773703,5519824820,2,579000000,0,746400000,116613546,673163985,3324968999,2648002735,423567675,848536560,2623481,24721540
124,3480996329,5906602191,0,579000000,1,746400000,104952190,684825340,2992472099,2980499635,381210907,890893328,2361132,24983888
125,3132896696,6254701824,1,579000000,1,746400000,94456971,695320559,2693224889,3279746845,343089816,929014419,2125018,25220001
126,2819607027,6567991493,1,579000000,1,746400000,85011273,704766256,2423902401,3549069334,308780834,963323400,1912517,25432503
127,2537646323,6849952196,2,579000000,1,746400000,76510146,713267383,2181512160,3791459574,277902750,994201484,1721264,25623755
128,2283881692,7103716829,3,579000000,1,746400000,68859131,720918398,1963360944,4009610790,250112476,1021991759,1549137,25795882
129,2055493519,7332104997,0,579000000,1,746400000,61973217,727804311,1767024851,4205946885,225101227,1047003006,1394223,25950795
130,1849944162,7537654350,0,579000000,0,746400000,55775895,734001633,1590322365,4382649370,202591103,1069513129,1254799,26090218
131,1664949746,7722648767,1,579000000,1,746400000,50198306,739579223,1431290128,4541681607,182331992,1089772239,1129318,26215698
132,1498454771,7889143740,1,579000000,0,746400000,45178476,744599053,1288161116,4684810619,164098792,1108005439,1016386,26328629
133,188349542,7786227166,1,579000000,2,746400000,40660628,749116901,0,4561000000,147688911,1124415318,0,26294947
134,132920024,7800739138,1,579000000,0,746400000,2,748859982,0,4561000000,132920020,1139184209,1,26294947
135,119628022,7814031140,1,579000000,0,746400000,1,748859982,0,4561000000,119628019,1152476211,1,26294947
136,107665220,7825993942,1,579000000,2,746400000,1,748859982,0,4561000000,107665216,1164439013,0,26294947
137,96898696,7836760465,1,579000001,0,746400000,0,748859982,0,4561000000,96898694,1175205535,1,26294947
138,87208827,7846450333,1,579000000,0,746400000,0,748859982,0,4561000000,87208825,1184895404,1,26294947
139,78487946,7855171216,2,579000000,0,746400000,1,748859982,0,4561000000,78487942,1193616287,1,26294947
140,70639148,7863020010,0,579000000,0,746400000,1,748859982,0,4561000000,70639146,1201465081,1,26294947
141,63575233,7870083925,0,579000000,0,746400000,1,748859982,0,4561000000,63575231,1208528996,1,26294947
142,57217710,7876441448,0,579000000,0,746400000,1,748859982,0,4561000000,57217708,1214886519,1,26294947
143,51495940,7882163219,1,579000000,1,746400000,1,748859982,0,4561000000,51495937,1220608289,0,26294948
144,3,7877554930,1,579000000,1,746400000,1,748859982,0,4561000000,0,1216000000,0,26294948
145,3,7877554931,2,579000000,1,746400000,0,748859983,0,4561000000,0,1216000000,0,26294948
146,1,7877554931,0,579000000,1,746400000,0,748859983,0,4561000000,0,1216000000,0,26294948
147,1,7877554931,0,579000000,1,746400000,0,748859983,0,4561000000,0,1216000000,0,26294948
148,1,7877554931,0,579000000,1,746400000,0,748859983,0,4561000000,0,1216000000,0,26294948
149,0,7877554932,0,579000000,0,746400001,0,748859983,0,4561000000,0,1216000000,0,26294948
