Day,SickPopAll,DeadPopAll,NASickPop,NADeadPop,SASickPop,SADeadPop,EUSickPop,EUDeadPop,AISickPop,AIDeadPop,AFSickPop,AFDeadPop,AUSickPop,AUDeadPop
31,74689,48449,74689,48449,0,0,0,0,0,0,0,0,0,0
32,99844,64074,99844,64074,0,0,0,0,0,0,0,0,0,0
33,134909,85321,134909,85321,0,0,0,0,0,0,0,0,0,0
34,192003,116458,192003,116458,0,0,0,0,0,0,0,0,0,0
35,252062,155473,252062,155473,0,0,0,0,0,0,0,0,0,0
36,332117,206995,332117,206995,0,0,0,0,0,0,0,0,0,0
37,458322,280061,458322,280061,0,0,0,0,0,0,0,0,0,0
38,603886,373742,603886,373742,0,0,0,0,0,0,0,0,0,0
39,815971,502249,815971,502249,0,0,0,0,0,0,0,0,0,0
40,1086873,671970,1086873,671970,0,0,0,0,0,0,0,0,0,0
41,1546838,922821,1546838,922821,0,0,0,0,0,0,0,0,0,0
42,2164336,1270550,2164336,1270550,0,0,0,0,0,0,0,0,0,0
43,3090672,1772676,3090672,1772676,0,0,0,0,0,0,0,0,0,0
44,4576668,2530509,4576668,2530509,0,0,0,0,0,0,0,0,0,0
45,6030218,3465980,6030218,3465980,0,0,0,0,0,0,0,0,0,0
46,7800689,4662375,7800689,4662375,0,0,0,0,0,0,0,0,0,0
47,10989609,6434691,10989609,6434691,0,0,0,0,0,0,0,0,0,0
48,14954659,8799655,14954659,8799655,0,0,0,0,0,0,0,0,0,0
49,21642381,12340918,21642381,12340918,0,0,0,0,0,0,0,0,0,0
50,29139303,16920446,29139301,16920446,0,0,0,0,0,0,2,0,0,0
51,38813553,22981422,38813549,22981421,0,0,0,0,0,0,4,1,0,0
52,50581829,30775183,50581817,30775181,0,0,2,0,0,0,10,2,0,0
53,74901576,43177848,74901554,43177843,0,0,3,1,0,0,19,4,0,0
54,101926080,59296667,101926033,59296657,0,0,9,2,0,0,38,8,0,0
55,140658028,81720405,140657923,81720384,0,0,21,4,0,0,84,17,0,0
56,196808761,113340328,196808563,113340285,0,0,46,9,2,0,150,34,0,0
57,262149300,154276549,262149004,154276465,0,0,101,20,3,1,192,63,0,0
58,341633035,206916132,341632580,206915985,2,0,180,40,7,1,266,106,0,0
59,479652789,284125200,479652136,284124947,4,1,261,83,14,3,374,166,0,0
60,431687815,332090550,431686921,332090160,7,1,351,138,30,6,504,245,2,0
61,388519524,375259449,388518227,375258852,15,3,488,216,62,13,728,364,4,1
62,349668214,414111548,349666402,414110675,31,7,671,322,132,28,970,515,8,1
63,314702280,449078586,314699761,449077315,66,14,861,454,182,57,1394,743,16,3
64,283233501,480549173,283229783,480547291,87,27,1288,668,252,97,2058,1083,33,7
65,254911860,508872945,254906802,508870270,115,45,1865,973,319,145,2692,1498,67,14
66,229423197,534364762,229416120,534360950,169,73,2450,1352,453,218,3908,2139,97,30
67,206484248,557307925,206474506,557302562,229,109,3252,1859,654,325,5469,3018,138,52
68,185839796,577957342,185827056,577950013,321,160,4191,2500,836,452,7208,4136,184,81
69,167262157,596542907,167244350,596532718,419,225,5582,3372,1102,623,10466,5851,238,118
70,24353,579014050,0,579000000,615,326,7678,4593,1650,898,14091,8066,319,167
71,35420,579019860,0,579000000,828,456,11372,6476,2286,1263,20530,11437,404,228
72,46706,579027108,0,579000000,1162,643,16186,9101,2936,1711,25868,15337,554,316
73,63843,579037231,0,579000000,1588,895,22958,12817,4052,2357,34457,20718,788,444
74,90440,579051860,0,579000000,2054,1210,31683,17868,5456,3214,50197,28960,1050,608
75,117578,579069950,0,579000000,3051,1716,41289,24230,7059,4297,64695,38859,1484,848
76,156186,579094299,0,579000000,4181,2380,54997,32818,10452,6028,84621,51927,1935,1146
77,226516,579131404,0,579000000,5610,3259,78537,45578,14023,8227,125713,72778,2633,1562
78,307654,579180002,0,579000000,7150,4345,116674,64929,20025,11480,160209,97116,3596,2132
79,426712,579248223,0,579000000,9077,5721,159891,90317,29557,16366,223396,132939,4791,2880
80,555880,579333854,0,579000000,12352,7674,211440,123191,43201,23472,282552,175652,6335,3865
81,782169,579459911,0,579000000,17818,10585,312085,174782,61070,33339,381784,235779,9412,5426
82,1096477,579636260,0,579000000,26470,14975,432176,243816,79293,45529,545188,324353,13350,7587
83,1524384,579880295,0,579000000,36783,20862,623371,345636,112470,63734,734041,439715,17719,10348
84,2136832,580223954,0,579000000,53410,29616,806393,469313,158987,89422,1094015,621463,24027,14140
85,3004391,580707948,0,579000000,76270,42007,1147658,655428,204903,120775,1541249,870024,34311,19714
86,4328853,581414613,0,579000000,99029,57231,1655382,925817,277849,164624,2245292,1238691,51301,28250
87,6288657,582445670,0,579000000,146642,81513,2467182,1335689,384766,226084,3217055,1762293,73012,40091
88,8761666,583850004,0,579000000,191808,111134,3499451,1902154,499580,302884,4470420,2477766,100407,56066
89,12415319,585858625,0,579000000,284951,158396,4745256,2651037,730187,422983,6512508,3547090,142417,79119
90,16624415,588462812,0,579000000,361773,213220,6070131,3575412,1042708,592386,8956002,4972027,193801,109767
91,23319652,592214674,0,579000000,485356,289338,7998005,4816147,1488987,834294,13090091,7125050,257213,149845
92,33710869,597727435,0,579000000,660472,393786,11613103,6719672,2061949,1163658,19006811,10240492,368534,209827
93,48317962,605593068,0,579000000,854387,524824,17252426,9581141,2766311,1597492,26959259,14604455,485579,285156
94,68094209,616576874,0,579000000,1101135,693309,24305218,13500892,3605056,2152967,38368416,20826652,714384,403054
95,94419142,631669884,0,579000000,1524851,936880,34124525,18993871,5251846,3015297,52580077,29175619,937843,548217
96,129877023,652336749,1,579000000,1957909,1235751,50859192,27443104,6995460,4107681,68774738,39796795,1289723,753418
97,176185158,680148410,1,579000000,2626731,1647695,68476816,38204908,9015750,5487186,94248899,54762178,1816961,1046443
98,231513162,716003556,2,579000000,3511414,2197207,90553739,52283742,13350524,7697848,121467978,73348060,2629505,1476699
99,323530878,767947130,0,579000000,4930025,2990786,118444291,70575597,18167395,10570881,178120640,102694723,3868527,2115143
100,431582030,835401278,1,579000000,7347710,4211461,166295783,97344006,24896600,14524106,227851921,137392624,5190015,2929081
101,596609946,930606011,1,579000000,10175108,5836774,246250793,138119732,32206243,19463592,300217689,183965556,7760112,4220357
102,802459088,1056644540,3,579000000,12869475,7782255,342190100,192885908,41198228,25737368,395566824,245330051,10634458,5908958
103,1149720111,1243767182,2,579000000,18501157,10798860,495217508,273916523,59028821,35344795,561071980,336152193,15900643,8554811
104,1321078447,1430321780,1,579000000,24643539,14647100,445695756,323438273,82309786,48543639,744654725,452181877,23774640,12510891
105,1627380143,1672032010,1,579000000,35427552,20423546,401126181,368007849,109636634,65664074,1059792601,624048186,21397174,14888355
106,1540912011,1853837496,1,579000000,49740283,28430173,361013564,408120467,157087368,91231337,953813340,730027446,19257455,17028073
107,1508215591,2038277393,1,579000000,73416657,40566802,324912207,444221824,234123010,130126169,858432006,825408780,17331710,18953818
108,1512061068,2227765712,1,579000000,108362986,58480466,292420986,476713045,323089751,181633231,772588804,911251981,15598540,20686989
109,1523459936,2419623063,1,579000000,143819353,80889932,263178888,505955143,407093083,243020283,695329925,988510862,14038686,22246843
110,1616022813,2633196275,2,579000000,210206364,115464104,236860999,532273032,530523701,324764573,625796932,1058043854,12634815,23650712
111,1809346271,2883529992,2,579000000,302192665,164736475,213174899,555959132,719390135,438296644,563217238,1120623547,11371332,24914194
112,2082508261,3177988774,0,579000000,380762758,222153081,191857407,577276622,992758383,596562473,506895515,1176945271,10234198,26051327
113,2667625431,3584581600,1,579000000,554695179,313231532,172671667,596462363,1474841843,841178135,456205963,1227634823,9210778,27074747
114,2746545814,3983527345,1,579000000,499225661,368701050,155404500,613729530,2091915652,1179801818,0,1216000000,0,26294947
115,6143792248,4546866280,3,579000000,449303096,418623616,139864050,629269980,5554625096,1677677737,2,1216000000,1,26294947
116,4635150430,5061882995,1,579000000,404372785,463553926,125877644,643256385,4104899999,2133777737,0,1216000000,1,26294947
117,4171635386,5525398037,2,579000000,363935506,503991204,113289879,655844149,3694409999,2544267737,0,1216000000,0,26294947
118,3754471847,5942561576,1,579000000,327541955,540384755,101960891,667173137,3324968999,2913708737,0,1216000000,1,26294947
119,3379024660,6318008760,1,579000000,294787757,573138950,91764801,677369226,2992472099,3246205637,2,1216000000,0,26294947
120,3041122194,6655911226,0,579000000,265308982,602617726,82588322,686545706,2693224889,3545452847,1,1216000000,0,26294947
121,2737009973,6960023446,2,579000000,238778081,629148624,74329490,694804539,2423902399,3814775336,1,1216000000,0,26294947
122,2463308973,7233724444,0,579000000,214900274,653026433,66896541,702237488,2181512157,4057165576,0,1216000000,1,26294947
123,2216978074,7480055341,0,579000000,193410246,674516460,60206887,708927142,1963360940,4275316792,1,1216000000,0,26294947
124,1995280265,7701753148,2,579000000,174069220,693857485,54186197,714947830,1767024845,4471652886,0,1216000000,1,26294947
125,1795752237,7901281175,0,579000000,156662297,711264407,48767577,720366450,1590322362,4648355371,0,1216000000,1,26294947
126,184886889,7834468791,0,579000000,140996067,726930636,43890819,725243208,0,4561000000,2,1216000000,1,26294947
127,166398199,7852957480,1,579000000,126896459,741030243,39501737,729632290,2,4561000000,0,1216000000,0,26294947
128,149758378,7869597299,1,579000000,114206814,753719889,35551563,733582463,0,4561000000,0,1216000000,0,26294947
129,31996408,7865832567,2,579000000,0,746400000,31996405,737137620,0,4561000000,1,1216000000,0,26294947
130,28796766,7869032207,1,579000000,0,746400000,28796763,740337260,1,4561000000,1,1216000000,0,26294947
131,25917091,7871911884,1,579000000,1,746400000,25917086,743216937,1,4561000000,1,1216000000,1,26294947
132,23325381,7874503592,1,579000000,1,746400000,23325376,745808645,1,4561000000,1,1216000000,1,26294947
133,20992843,7876836130,1,579000000,1,746400000,20992838,748141183,2,4561000000,1,1216000000,0,26294947
134,18893557,7878935415,1,579000001,0,746400000,18893554,750240467,1,4561000000,1,1216000000,0,26294947
135,1,7877554929,0,579000000,0,746400000,0,748859982,1,4561000000,0,1216000000,0,26294947
136,1,7877554929,0,579000000,0,746400000,0,748859982,1,4561000000,0,1216000000,0,26294947
137,2,7877554929,0,579000000,0,746400000,0,748859982,1,4561000000,0,1216000000,1,26294947
138,2,7877554929,0,579000000,0,746400000,0,748859982,1,4561000000,0,1216000000,1,26294947
139,2,7877554929,0,579000000,0,746400000,0,748859982,1,4561000000,0,1216000000,1,26294947
140,1,7877554930,0,579000000,0,746400000,0,748859982,0,4561000001,0,1216000000,1,26294947
141,1,7877554930,0,579000000,0,746400000,0,748859982,0,4561000001,0,1216000000,1,26294947
142,1,7877554930,0,579000000,0,746400000,0,748859982,0,4561000001,0,1216000000,1,26294947
143,0,7877554931,0,579000000,0,746400000,0,748859982,0,4561000001,0,1216000000,0,26294948
