Day,SickPopAll,DeadPopAll,NASickPop,NADeadPop,SASickPop,SADeadPop,EUSickPop,EUDeadPop,AISickPop,AIDeadPop,AFSickPop,AFDeadPop,AUSickPop,AUDeadPop
31,142713,83920,142713,83920,0,0,0,0,0,0,0,0,0,0
32,201740,116516,201740,116516,0,0,0,0,0,0,0,0,0,0
33,296800,165499,296800,165499,0,0,0,0,0,0,0,0,0,0
34,415283,232219,415283,232219,0,0,0,0,0,0,0,0,0,0
35,531231,313117,531231,313117,0,0,0,0,0,0,0,0,0,0
36,671901,414688,671901,414688,0,0,0,0,0,0,0,0,0,0
37,907873,557668,907873,557668,0,0,0,0,0,0,0,0,0,0
38,1265938,760669,1265938,760669,0,0,0,0,0,0,0,0,0,0
39,1674076,1020945,1674076,1020945,0,0,0,0,0,0,0,0,0,0
40,2390581,1409331,2390581,1409331,0,0,0,0,0,0,0,0,0,0
41,3115405,1889360,3115405,1889360,0,0,0,0,0,0,0,0,0,0
42,4433845,2608395,4433845,2608395,0,0,0,0,0,0,0,0,0,0
43,5820752,3509352,5820752,3509352,0,0,0,0,0,0,0,0,0,0
44,8339972,4866752,8339972,4866752,0,0,0,0,0,0,0,0,0,0
45,10508365,6451346,10508365,6451346,0,0,0,0,0,0,0,0,0,0
46,14350223,8725357,14350223,8725357,0,0,0,0,0,0,0,0,0,0
47,19941070,11916846,19941068,11916846,2,0,0,0,0,0,0,0,0,0
48,25891486,15897084,25891483,15897083,3,1,0,0,0,0,0,0,0,0
49,36724485,21841769,36724479,21841768,6,1,0,0,0,0,0,0,0,0
50,53852792,30714404,53852776,30714401,14,3,0,0,0,0,2,0,0,0
51,70180970,41528046,70180936,41528039,30,6,0,0,0,0,4,1,0,0
52,101565917,58146899,101565848,58146884,58,13,2,0,0,0,9,2,0,0
53,146986200,82197708,146986094,82197677,86,27,4,1,0,0,16,3,0,0
54,193669025,112241686,193668876,112241634,112,44,7,1,0,0,28,7,2,0
55,271911339,156010887,271911100,156010799,166,71,14,3,0,0,55,13,4,1
56,403951473,223009830,403951127,223009694,216,105,25,6,0,0,98,24,7,1
57,363556505,263405016,363556013,263404806,303,153,47,11,0,0,126,43,16,3
58,327201107,299760721,327200411,299760408,386,212,95,21,0,0,183,73,32,7
59,294481378,332480922,294480368,332480449,541,299,137,44,2,0,267,116,63,14
60,265033729,361929181,265032330,361928485,718,410,197,76,4,1,389,180,91,29
61,238530989,388432710,238529097,388431718,954,559,263,117,7,1,540,266,128,49
62,214678763,412286028,214676187,412284628,1277,759,346,171,13,3,756,388,184,79
63,193211967,433754172,193208566,433752247,1683,1020,468,244,27,6,957,533,266,122
64,173892552,453075810,173887710,453073103,2404,1411,610,338,47,11,1424,769,357,178
65,156505744,470465671,156498938,470461874,3329,1942,827,469,83,20,2034,1099,533,267
66,140858354,486117043,140849042,486111768,4403,2627,1174,659,120,40,2875,1564,740,385
67,126777089,500204020,126764136,500196672,5844,3537,1620,917,157,64,4300,2279,1032,551
68,114105824,512883341,114087721,512873086,8486,4928,2189,1262,213,98,5810,3194,1405,773
69,102703613,524296016,102678948,524281858,11305,6694,2842,1699,273,139,8326,4549,1919,1077
70,92445741,534569499,92411052,534549753,15547,9167,4059,2358,411,208,11812,6461,2860,1552
71,83220154,543818819,83169945,543790858,22500,12848,6070,3368,546,293,17435,9343,3658,2109
72,74923213,552147105,74852951,552107853,31051,17799,8522,4740,730,407,24647,13326,5312,2980
73,67460802,559646901,67367656,559593148,41658,24332,12172,6717,983,561,31410,18097,6923,4046
74,60751710,566402229,60630888,566329913,54091,32647,15453,9059,1239,748,40783,24367,9256,5495
75,54741833,572493723,54567799,572393002,79838,45845,20881,12347,1847,1055,59805,34220,11663,7254
76,49349706,577988420,49111017,577849782,110560,63505,30320,17317,2425,1430,80521,46875,14863,9511
77,44538293,582954280,44199916,582760884,155227,88492,38495,23151,3196,1926,119236,66618,22223,13209
78,482420,579271704,0,579000000,220175,124132,54232,31897,4058,2541,175420,95569,28535,17565
79,688736,579383585,0,579000000,320751,176798,73539,43503,5328,3365,253027,136898,36091,23021
80,990022,579544998,0,579000000,467270,253521,106779,61005,7967,4691,358893,194993,49113,30788
81,1293357,579744584,0,579000000,595489,343985,145819,84112,10306,6272,476323,269212,65420,41003
82,1863354,580048753,0,579000000,858933,484282,207530,117767,13282,8304,687049,381434,96560,56966
83,2604849,580467046,0,579000000,1234802,685616,306314,168404,18520,11274,918448,525165,126765,76587
84,3457762,581005879,0,579000000,1632903,939491,402129,230647,23514,14837,1232190,718406,167026,102498
85,4943394,581809507,0,579000000,2363137,1326163,514404,308982,33691,20320,1783226,1010189,248936,143853
86,6780158,582886623,0,579000000,3181728,1826202,672840,412892,48758,28299,2546446,1423897,330386,195333
87,9261343,584354439,0,579000000,4054794,2442185,951127,566568,70797,39903,3709663,2033007,474962,272776
88,12859437,586411630,0,579000000,5848635,3397495,1403864,798643,90565,53694,4870046,2786810,646327,374988
89,17072457,589072317,0,579000000,7397354,4515754,1896901,1097386,126720,74054,6744039,3864065,907443,521058
90,23110897,592715982,0,579000000,9782261,6036650,2462937,1476007,183997,104213,9468632,5388217,1213070,710895
91,31531105,597709897,0,579000000,13546474,8200486,3623475,2074009,260099,146238,12566767,7346330,1534290,942834
92,41739538,604203393,0,579000000,17393671,10855595,5104752,2897262,336464,197841,16919894,10005458,1984757,1247237
93,54036266,612495019,0,579000000,21916024,14160392,7338592,4093816,436865,265000,21643928,13301454,2700857,1674357
94,75150160,624528025,1,579000000,28876553,18640027,10549959,5813982,646911,372119,31634764,18504654,3441972,2197243
95,107557434,642023614,2,579000000,40958501,25270084,14609582,8147633,836844,500466,46237370,26109651,4915135,2995780
96,147919706,665558862,2,579000000,58881941,34870757,20020969,11326678,1231167,703652,61144297,35616054,6641330,4041721
97,213600196,700468949,0,579000000,84083409,48531367,28397744,15923493,1628095,956780,90835966,50682009,8654982,5375300
98,301300715,749094102,1,579000000,122089108,68543218,41369833,22716233,2184254,1299331,123173569,70120905,12483950,7414415
99,426636963,818090754,2,579000000,173757217,96721383,60664722,32711185,3182021,1821805,172344457,97810324,16688544,10026057
100,591065469,912527502,1,579000000,252295478,138075601,78767075,44819864,4666118,2590582,240317109,136346544,15019688,11694911
101,822713644,1044322728,3,579000000,366333031,198121924,104539661,61108895,6685617,3678721,331637612,189216308,13517720,13196880
102,1151670783,1229401219,0,579000000,510814774,280033989,134228925,81598668,9739607,5277921,484721530,268941989,12165947,14548652
103,1315856987,1414406617,0,579000000,459733296,331115466,200699086,114994824,12786158,7257009,631689093,366274071,10949354,15765247
104,1559095979,1639698491,0,579000000,413759966,377088796,269257894,157221912,18749622,10346145,847474079,499181455,9854418,16860183
105,1532440456,1827921608,0,579000000,372383969,418464793,361236388,213873772,27224453,14808555,762726670,583928863,8868976,17845625
106,1605930139,2037849085,2,579000000,335145571,455703189,538386707,303315901,37961777,20895943,686454004,660201530,7982078,18732522
107,1467931971,2204090810,2,579000000,301631013,489217746,484548035,357154571,56760450,30340833,617808603,728846930,7183868,19530730
108,1345386837,2356946024,2,579000000,271467910,519380848,436093232,405609375,75332469,42078894,556027744,790627790,6465480,20249117
109,1249900506,2501247796,2,579000000,244321119,546527639,392483908,449218698,106851576,59375229,500424968,846230565,5818933,20895665
110,1186456961,2641624474,2,579000000,219889006,570959751,353235516,488467089,157712926,85447014,450382472,896273062,5237039,21477558
111,1135186224,2777113909,2,579000000,197900105,592948651,317911964,523790641,209316592,118062046,405344224,941311309,4713337,22001262
112,1144243390,2921276481,0,579000000,178110094,612738662,286120767,555581837,310960725,169637654,364809802,981845732,4242002,22472596
113,1186543255,3074881870,2,579000000,160299084,630549671,257508690,584193914,436588855,239914777,328328822,1018326712,3817802,22896796
114,1227156536,3233353099,0,579000000,144269174,646579580,231757820,609944783,552197582,323390565,295495937,1051159594,3436023,23278577
115,1335038590,3413718179,3,579000000,129842256,661006497,208582038,633120565,727575530,436259750,265946343,1080709188,3092420,23622179
116,1575217505,3640642734,0,579000000,116858028,673990723,187723834,653978769,1028500760,602437999,239351706,1107303822,2783177,23931421
117,1960744148,3933926584,1,579000000,105172225,685676526,168951451,672751153,1468699075,841050173,215416537,1131238993,2504859,24209739
118,2314550654,4267471229,1,579000000,94655001,696193748,152056306,689646298,1871710090,1125390311,193874884,1152780647,2254372,24460225
119,5400643417,4748238072,1,579000000,85189502,705659249,136850676,704851928,5002086912,1561873098,174487393,1172168135,2028933,24685662
120,4463600852,5244193723,1,579000000,76670549,714178199,123165607,718536996,4104900000,2017973098,157038654,1189616875,1826041,24888555
121,4017240764,5690553808,1,579000000,69003495,721845254,110849047,730853557,3694409999,2428463098,141334788,1205320740,1643434,25071159
122,3615516687,6092277885,0,579000000,62103146,728745603,99764142,741938462,3324968998,2797904098,127201311,1219454219,1479090,25235503
123,3139483837,6437655204,2,579000000,55892829,734955918,89787728,751914876,2992472099,3130400998,0,1216000000,1331179,25383412
124,2744726501,6739569921,2,579000000,50303546,740545201,2,748859982,2693224889,3429648208,0,1216000000,1198062,25516530
125,2470253847,7014042571,0,579000000,45273191,745575556,1,748859982,2423902398,3698970697,1,1216000000,1078256,25636336
126,2223228466,7261067956,3,579000000,40745872,750102875,1,748859982,2181512158,3941360937,2,1216000000,970430,25744162
127,1964234329,7475613340,0,579000000,0,746400000,1,748859982,1963360942,4159512153,0,1216000000,873386,25841205
128,1767810893,7672036773,0,579000000,0,746400000,1,748859982,1767024847,4355848247,0,1216000000,786045,25928544
129,1591029805,7848817862,0,579000000,1,746400000,2,748859982,1590322363,4532550732,0,1216000000,707439,26007148
130,1431926824,8007920842,0,579000000,1,746400000,0,748859982,1431290128,4691582968,1,1216000000,636694,26077892
131,573027,7877401543,1,579000000,0,746400000,0,748859982,1,4561000000,2,1216000000,573023,26141561
132,515723,7877458846,1,579000000,0,746400000,0,748859982,1,4561000000,0,1216000000,515721,26198864
133,464153,7877510418,1,579000000,1,746400000,1,748859982,1,4561000000,1,1216000000,464148,26250436
134,417739,7877556833,1,579000000,1,746400000,1,748859982,1,4561000000,2,1216000000,417733,26296851
135,4,7877554930,1,579000001,1,746400000,1,748859982,0,4561000000,1,1216000000,0,26294947
136,3,7877554929,0,579000000,1,746400000,1,748859982,0,4561000000,1,1216000000,0,26294947
137,3,7877554929,0,579000000,1,746400000,1,748859982,0,4561000000,1,1216000000,0,26294947
138,4,7877554929,1,579000000,1,746400000,1,748859982,0,4561000000,1,1216000000,0,26294947
139,2,7877554930,1,579000000,0,746400000,0,748859983,0,4561000000,1,1216000000,0,26294947
140,2,7877554930,1,579000000,0,746400000,0,748859983,0,4561000000,1,1216000000,0,26294947
141,1,7877554931,1,579000000,0,746400000,0,748859983,0,4561000000,0,1216000001,0,26294947
142,1,7877554931,1,579000000,0,746400000,0,748859983,0,4561000000,0,1216000001,0,26294947
143,1,7877554931,1,579000000,0,746400000,0,748859983,0,4561000000,0,1216000001,0,26294947
144,0,7877554932,0,579000001,0,746400000,0,748859983,0,4561000000,0,1216000001,0,26294947
