Day,SickPopAll,DeadPopAll,NASickPop,NADeadPop,SASickPop,SADeadPop,EUSickPop,EUDeadPop,AISickPop,AIDeadPop,AFSickPop,AFDeadPop,AUSickPop,AUDeadPop
104,1084539574,1219109716,0,579000000,4100281,2419263,166562190,99778420,222392738,136758437,680183576,378727518,11300789,22426078
105,1544410494,1469644892,1,579000000,5737117,3341007,249043786,141219093,298362096,183549868,981096783,538978767,10170711,23556157
106,1704778579,1702788225,3,579000000,7779532,4568751,361611576,200491513,443246725,257066288,882987103,637088445,9153640,24573228
107,1912440231,1967800962,1,579000000,10735756,6280248,476459410,274404919,622318397,357240047,794688392,725387156,8238275,25488592
108,1966298731,2220320614,1,579000000,15794443,8886889,428813470,322050860,799056817,479214451,715219553,804855995,7414447,26312419
109,2124956937,2506681842,1,579000000,23312596,12740733,385932125,364932208,1072014618,647336004,643697596,876377950,1,26294947
110,2554108644,2879589386,2,579000000,34856992,18540907,347338911,403525420,1592584903,911480402,579327836,940747710,0,26294947
111,3140188564,3345372946,2,579000000,47266081,26000304,312605020,438259311,2258922408,1277137891,521395051,998680493,2,26294947
112,6511562962,3953136007,0,579000000,68176595,37136192,281344517,469519813,5692786303,1790365056,469255547,1050819999,0,26294947
113,4878777977,4500358419,1,579000000,98337920,53198598,253210064,497654265,4104900000,2246465056,422329992,1097745553,0,26294947
114,4435742274,4999446741,2,579000000,133346219,74242913,227889059,522975272,3694410000,2656955056,380096993,1139978553,1,26294947
115,4052333858,5458062421,2,579000000,180177411,102618988,205100152,545764178,3324969000,3026396056,342087293,1177988252,0,26294947
116,3754342063,5890106204,2,579000000,269401261,147447127,184590137,566274193,2992472101,3358892956,307878562,1212196981,0,26294947
117,3497875449,6295282310,1,579000000,361428727,204129152,166131123,584733207,2693224890,3658140166,277090707,1242984838,1,26294947
118,3040964612,6625940532,2,579000000,467544199,275836611,149518010,601346319,2423902401,3927462655,0,1216000000,0,26294947
119,2992708329,6993997038,0,579000000,676629960,386551076,134566209,616298120,2181512160,4169852895,0,1216000000,0,26294947
120,2693437494,7293267871,0,579000000,608966963,454214072,121109587,629754741,1963360943,4388004111,0,1216000000,1,26294947
121,2424093744,7562611620,0,579000000,548070266,515110768,108998628,641865700,1767024848,4584340205,2,1216000000,0,26294947
122,591362002,7604978305,0,579000000,493263239,569917795,98098763,652765563,0,4561000000,0,1216000000,0,26294947
123,532225804,7664114505,0,579000000,443936915,619244119,88288887,662575439,0,4561000000,1,1216000000,1,26294947
124,479003222,7717337085,1,579000000,399543224,663637810,79459996,671404328,0,4561000000,0,1216000000,1,26294947
125,431102900,7765237407,2,579000000,359588901,703592133,71513994,679350327,1,4561000000,1,1216000000,1,26294947
126,387992608,7808347697,0,579000000,323630010,739551023,64362594,686501727,2,4561000000,1,1216000000,1,26294947
127,349193347,7847146957,1,579000000,291267009,771914024,57926334,692937986,1,4561000000,1,1216000000,1,26294947
128,52133703,7827425566,2,579000000,1,746400000,52133698,698730619,1,4561000000,0,1216000000,1,26294947
129,46920329,7832638936,1,579000000,1,746400000,46920326,703943989,1,4561000000,0,1216000000,0,26294947
130,42228295,7837330969,2,579000000,0,746400000,42228292,708636022,1,4561000000,0,1216000000,0,26294947
131,38005464,7841553799,0,579000000,0,746400000,38005461,712858851,1,4561000001,1,1216000000,1,26294947
132,34204915,7845354344,0,579000000,0,746400000,34204913,716659397,1,4561000000,0,1216000000,1,26294947
133,30784423,7848774835,0,579000000,1,746400000,30784420,720079888,1,4561000000,0,1216000000,1,26294947
134,27705981,7851853277,0,579000000,0,746400000,27705978,723158330,2,4561000000,0,1216000000,1,26294947
135,24935382,7854623875,1,579000000,0,746400000,24935379,725928928,0,4561000000,1,1216000000,1,26294947
136,22441846,7857117413,2,579000000,1,746400000,22441840,728422466,1,4561000000,1,1216000000,1,26294947
137,20197657,7859361598,0,579000000,1,746400000,20197654,730666650,1,4561000000,1,1216000000,0,26294948
138,18177890,7861381364,0,579000000,1,746400000,18177887,732686416,1,4561000000,1,1216000000,0,26294948
139,16360099,7863199152,0,579000000,0,746400000,16360097,734504204,1,4561000000,1,1216000000,0,26294948
140,14724087,7864835162,0,579000000,0,746400000,14724086,736140214,1,4561000000,0,1216000000,0,26294948
141,13251680,7866307571,1,579000000,1,746400000,13251676,737612623,1,4561000000,1,1216000000,0,26294948
142,11926509,7867632739,1,579000000,1,746400000,11926507,738937790,0,4561000001,0,1216000000,0,26294948
143,10733859,7868825390,2,579000000,1,746400000,10733855,740130441,0,4561000001,1,1216000000,0,26294948
144,9660470,7869898774,0,579000000,1,746400000,9660468,741203826,0,4561000001,1,1216000000,0,26294947
145,8694422,7870864821,0,579000000,0,746400000,8694421,742169873,0,4561000001,1,1216000000,0,26294947
146,7824978,7871734263,0,579000000,0,746400000,7824977,743039315,0,4561000001,0,1216000000,1,26294947
147,7042481,7872516761,0,579000000,0,746400000,7042480,743821813,0,4561000001,0,1216000000,1,26294947
148,6338232,7873221009,0,579000000,0,746400000,6338232,744526061,0,4561000001,0,1216000000,0,26294947
149,5704409,7873854832,0,579000000,0,746400000,5704408,745159884,1,4561000001,0,1216000000,0,26294947
150,5133968,7874425272,0,579000000,0,746400000,5133968,745730325,0,4561000000,0,1216000000,0,26294947
151,4620572,7874938669,1,579000000,0,746400000,4620571,746243722,0,4561000000,0,1216000000,0,26294947
152,4158515,7875400726,1,579000000,0,746400000,4158514,746705779,0,4561000000,0,1216000000,0,26294947
153,3742663,7875816577,1,579000000,0,746400000,3742662,747121630,0,4561000000,0,1216000000,0,26294947
154,3368397,7876190843,1,579000000,0,746400000,3368396,747495896,0,4561000000,0,1216000000,0,26294947
155,3031558,7876527683,1,579000000,0,746400000,3031557,747832736,0,4561000000,0,1216000000,0,26294947
156,2728402,7876830839,1,579000000,0,746400000,2728401,748135892,0,4561000000,0,1216000000,0,26294947
157,2455561,7877103680,0,579000001,0,746400000,2455561,748408732,0,4561000000,0,1216000000,0,26294947
158,2210005,7877349236,0,579000001,0,746400000,2210005,748654288,0,4561000000,0,1216000000,0,26294947
159,1989004,7877570236,0,579000001,0,746400000,1989004,748875288,0,4561000000,0,1216000000,0,26294947
160,0,7877554930,0,579000001,0,746400000,0,748859982,0,4561000000,0,1216000000,0,26294947
