Day,SickPopAll,DeadPopAll,NASickPop,NADeadPop,SASickPop,SADeadPop,EUSickPop,EUDeadPop,AISickPop,AIDeadPop,AFSickPop,AFDeadPop,AUSickPop,AUDeadPop
32,556185945,37473493,556185090,37473477,596,11,10,0,5,0,240,5,4,0
33,550625047,43035361,550623239,43035328,1221,23,20,0,11,0,547,10,9,0
34,545120682,48541631,545117007,48541560,2528,49,49,1,24,0,1056,21,18,0
35,539673268,53992877,539665836,53992730,5176,101,104,2,53,1,2061,42,38,1
36,534284845,59389693,534269178,59389389,11335,215,222,4,122,2,3901,81,87,2
37,528960512,64732730,528926486,64732081,25768,476,431,9,300,5,7337,155,190,4
38,523709204,70022720,523637221,70021345,56122,1043,831,17,589,11,14063,297,378,7
39,518550369,75260604,518400849,75257718,117569,2230,1819,35,1128,23,28289,583,715,15
40,513556287,80448041,513216841,80441726,267239,4930,3574,71,2283,46,64639,1236,1711,32
41,508793115,85587365,508084672,85573895,563001,10616,8293,155,5434,101,128497,2534,3218,64
42,504481057,90683133,503003826,90654741,1152642,22259,18062,338,10415,206,289027,5453,7085,136
43,500901600,95742745,497973787,95684780,2263974,45128,41056,752,23921,447,584863,11361,13999,277
44,499430247,100787495,492994049,100664517,4930935,94935,80641,1567,51816,971,1343313,24930,29493,575
45,500652922,105844596,488064109,105594458,9333668,189215,194796,3535,100544,1986,2893818,54160,65987,1242
46,512379787,111020149,483183468,110475099,21548453,406876,389553,7469,189122,3897,6921549,124075,147642,2733
47,543204351,116507061,478351633,115306934,47956512,891285,742005,14964,384949,7785,15486274,280502,282978,5591
48,632732030,122898293,473568117,120090450,118122643,2084443,1554381,30665,943604,17316,37960576,663942,582709,11477
49,788527709,130863220,468832436,124826131,240431552,4513044,3126917,62250,2200899,39548,72756759,1398859,1179146,23388
50,1165250169,142633424,464144111,129514456,526516240,9831390,5956027,122412,4924291,89288,161057271,3025700,2652229,50178
51,1949857341,162328953,459502670,134155897,1115477292,21098838,13396774,257733,12070618,211213,343129292,6491652,6280695,113620
52,1930663780,181830607,454907645,138750923,738936000,28562838,28859866,549247,25142614,465179,669884446,13258162,12933209,244258
53,2932671712,211453553,450358568,143300000,731546640,35952198,71085314,1267280,48488035,954957,1602256395,29442570,28936760,536548
54,2663073469,238353287,445854983,147803586,724231175,43267664,163268748,2916460,99846565,1963509,1203840000,41602570,26031998,799498
55,2954394677,268195656,441396436,152262135,716988865,50509976,384693823,6802256,193742273,3920501,1191801601,53640970,25771679,1059818
56,3669076949,305257041,436982472,156676100,709818978,57679865,906415573,15957969,410462378,8066586,1179883586,65558986,25513962,1317535
57,3890891049,344558968,432612650,161045924,702720790,64778054,741371382,23446568,820842654,16357926,1168084750,77357822,25258823,1572674
58,4719875479,392234479,428286524,165372051,695693583,71805262,733957668,30860282,1680527565,33332952,1156403903,89038669,25006236,1825263
59,6369673433,456574614,424003660,169654916,688736651,78762198,726618093,38199859,3360718991,67279608,1144839864,100602708,24756174,2075325
60,10777614869,565439412,419763623,173894953,681849285,85649565,719351915,45466040,7798749964,146054860,1133391467,112051107,24508615,2322887
61,7464466263,640838061,415565988,178092589,675030793,92468058,712158398,52659559,4515390000,191664860,1122057555,123385022,24263529,2567973
62,7389821608,715482722,411410328,182248249,668280487,99218365,705036814,59781143,4470236102,236818760,1110836983,134605597,24020894,2810608
63,7315923398,789380938,407296226,186362352,661597683,105901170,697986446,66831511,4425533743,281521121,1099728614,145713967,23780686,3050817
64,7242764172,862540173,403223263,190435314,654981707,112517147,691006583,73811376,4381278407,325776459,1088731332,156711253,23542880,3288624
65,7170336532,934967816,399191032,194467547,648431889,119066964,684096518,80721442,4337465624,369589243,1077844018,167598567,23307451,3524053
66,7098633173,1006671180,395199122,198459457,641947572,125551283,677255554,87562407,4294090969,412963899,1067065578,178377007,23074378,3757127
67,7027646850,1077657513,391247133,202411449,635528098,131970759,670482998,94334962,4251150062,455904809,1056394923,189047663,22843636,3987871
68,6957370388,1147933980,387334662,206323920,629172818,138326040,663778168,101039792,4208638563,498416309,1045830976,199611612,22615201,4216307
69,6887796690,1217507686,383461315,210197267,622881092,144617768,657140387,107677574,4166552178,540502695,1035372667,210069922,22389051,4442460
70,6818918725,1286385652,379626702,214031880,616652282,150846579,650568984,114248978,4124886656,582168217,1025018941,220423648,22165160,4666350
71,6750729546,1354574840,375830435,217828147,610485761,157013102,644063295,120754668,4083637792,623417083,1014768751,230673838,21943512,4888002
72,6683222259,1422082134,372072131,221586451,604380906,163117959,637622662,127195301,4042801414,664253461,1004621067,240821525,21724079,5107437
73,6616390042,1488914359,368351410,225307173,598337099,169161769,631246438,133571527,4002373400,704681476,994574857,250867736,21506838,5324678
74,6550226144,1555078260,364667896,228990687,592353728,175145140,624933974,139883992,3962349667,744705210,984629108,260813485,21291771,5539746
75,6484723888,1620580520,361021219,232637366,586430192,181068677,618684636,146133331,3922726170,784328706,974782818,270659776,21078853,5752664
76,6419876654,1685427759,357411008,236247578,580565890,186932979,612497792,152320178,3883498909,823555968,965034990,280407604,20868065,5963452
77,6355677893,1749626526,353836898,239821688,574760231,192738638,606372815,158445156,3844663922,862390957,955384642,290057954,20659385,6172133
78,6292121119,1813183304,350298529,243360057,569012629,198486240,600309087,164508884,3806217284,900837596,945830796,299611800,20452794,6378727
79,6229199913,1876104515,346795544,246863042,563322502,204176366,594305999,170511975,3768155114,938899769,936372488,309070108,20248266,6583255
80,6166907917,1938396514,343327589,250330998,557689279,209809591,588362939,176455035,3730473563,976581320,927008764,318433833,20045783,6785737
81,6105238843,2000065593,339894314,253764273,552112388,215386484,582479310,182338664,3693168828,1013886056,917738677,327703921,19845326,6986195
82,6044186461,2061117981,336495373,257163217,546591265,220907608,576654517,188163457,3656237140,1050817744,908561291,336881307,19646875,7184648
83,5983744607,2121559846,333130420,260528170,541125356,226373521,570887973,193930002,3619674771,1087380116,899475678,345966920,19450409,7381117
84,5923907166,2181397292,329799115,263859475,535714105,231784774,565179094,199638882,3583478025,1123576863,890480922,354961677,19255905,7575621
85,5864668099,2240636364,326501124,267157466,530356964,237141915,559527305,205290673,3547643246,1159411644,881576114,363866486,19063346,7768180
86,5806021427,2299283046,323236114,270422477,525053398,242445485,553932032,210885946,3512166815,1194888076,872760354,372682248,18872714,7958814
87,5747961220,2357343260,320003755,273654838,519802864,247696019,548392714,216425267,3477045147,1230009744,864032753,381409851,18683987,8147541
88,5690481614,2414822874,316803719,276854876,514604836,252894048,542908788,221909194,3442274696,1264780196,855392427,390050179,18497148,8334381
89,5633576803,2471727689,313635682,280022913,509458790,258040096,537479701,227338282,3407851951,1299202943,846838503,398604103,18312176,8519352
90,5577241039,2528063457,310499325,283159270,504364204,263134684,532104906,232713079,3373773431,1333281462,838370119,407072488,18129054,8702474
91,5521468633,2583835867,307394332,286264263,499320562,268178326,526783858,238034128,3340035697,1367019196,829986419,415456189,17947765,8883765
92,5466253954,2639050552,304320390,289338206,494327359,273171532,521516020,243301966,3306635342,1400419553,821686556,423756053,17768287,9063242
93,5411591420,2693713092,301277187,292381410,489384086,278114805,516300861,248517126,3273568989,1433485907,813469690,431972919,17590607,9240925
94,5357475509,2747829007,298264416,295394182,484490246,283008646,511137853,253680135,3240833300,1466221597,805334993,440107616,17414701,9416831
95,5303900756,2801403763,295281772,298376826,479645343,287853549,506026476,258791514,3208424967,1498629930,797281644,448160966,17240554,9590978
96,5250861754,2854442770,292328954,301329644,474848891,292650002,500966211,263851778,3176340720,1530714180,789308829,456133782,17068149,9763384
97,5198353139,2906951387,289405666,304252934,470100402,297398491,495956549,268861440,3144577313,1562477587,781415742,464026870,16897467,9934065
98,5146369615,2958934919,286511612,307146990,465399400,302099495,490996985,273821006,3113131540,1593923360,773601585,471841028,16728493,10103040
99,5094905926,3010398615,283646498,310012106,460745406,306753489,486087016,278730976,3082000226,1625054675,765865569,479577044,16561211,10270325
100,5043956872,3061347674,280810034,312848571,456137952,311360943,481226149,283591846,3051180224,1655874678,758206914,487235699,16395599,10435937
101,4993517306,3111787245,278001933,315656672,451576574,315922323,476413887,288404108,3020668423,1686386480,750624845,494817769,16231644,10599893
102,4943582139,3161722416,275221914,318436691,447060811,320438088,471649749,293168246,2990461738,1716593164,743118598,502324017,16069329,10762210
103,4894146323,3211158237,272469697,321188910,442590203,324908696,466933252,297884744,2960557122,1746497781,735687413,509755203,15908636,10922903
104,4845204871,3260099700,269745002,323913607,438164301,329334598,462263923,302554076,2930951553,1776103353,728330542,517112077,15749550,11081989
105,4796752827,3308551750,267047552,326611057,433782662,333716241,457641284,307176716,2901642038,1805412868,721047236,524395383,15592055,11239485
106,4748785305,3356519279,264377077,329281533,429444837,338054068,453064874,311753129,2872625618,1834429289,713836764,531605855,15436135,11395405
107,4701297458,3404007132,261733307,331925303,425150391,342348517,448534226,316283777,2843899362,1863155545,706698397,538744223,15281775,11549767
108,4654284487,3451020106,259115975,334542637,420898888,346600020,444048884,320769120,2815460369,1891594538,699631414,545811207,15128957,11702584
109,4607741646,3497562950,256524817,337133796,416689899,350809009,439608396,325209608,2787305765,1919749142,692635100,552807521,14977669,11853874
110,4561664235,3543640368,253959571,339699045,412523001,354975908,435212313,329605692,2759432708,1947622200,685708749,559733872,14827893,12003651
111,4516047601,3589257010,251419979,342238640,408397773,359101138,430860191,333957816,2731838382,1975216527,678851662,566590959,14679614,12151930
112,4470887130,3634417486,248905779,344752840,404313798,363185116,426551591,338266417,2704519998,2002534911,672063146,573379476,14532818,12298726
113,4426178269,3679126357,246416724,347241898,400270660,367228254,422286076,342531933,2677474799,2029580111,665342516,580100107,14387494,12444054
114,4381916493,3723388141,243952558,349706065,396267954,371230961,418063215,346754794,2650700053,2056354859,658689092,586753533,14243621,12587929
115,4338097331,3767207304,241513034,352145591,392305274,375193640,413882584,350935426,2624193052,2082861859,652102203,593340423,14101184,12730365
116,4294716368,3810588279,239097906,354560721,388382223,379116693,409743759,355074252,2597951124,2109103790,645581181,599861446,13960175,12871377
117,4251769208,3853535442,236706927,356951700,384498401,383000515,405646322,359171690,2571971612,2135083301,639125371,606317257,13820575,13010979
118,4209251521,3896053133,234339860,359318769,380653417,386845499,401589859,363228153,2546251897,2160803017,632734118,612708511,13682370,13149184
119,4167159013,3938145649,231996464,361662168,376846885,390652033,397573960,367244052,2520789379,2186265536,626406778,619035852,13545547,13286008
120,4125487429,3979817240,229676501,363982133,373078419,394420502,393598220,371219791,2495581486,2211473430,620142710,625299920,13410093,13421464
121,4084232566,4021072115,227379739,366278898,369347638,398151287,389662240,375155773,2470625674,2236429245,613941283,631501347,13275992,13555565
122,4043390248,4061914440,225105943,368552695,365654163,401844763,385765618,379052396,2445919418,2261135501,607801872,637640760,13143234,13688325
123,4002956351,4102348344,222854884,370803755,361997623,405501305,381907962,382910052,2421460224,2285594696,601723855,643718779,13011803,13819757
124,3962926791,4142377906,220626337,373032303,358377648,409121281,378088882,386729132,2397245621,2309809298,595706617,649736017,12881686,13949875
125,3923297531,4182007173,218420074,375238567,354793873,412705057,374307995,390510020,2373273166,2333781754,589749552,655693083,12752871,14078692
126,3884064562,4221240150,216235875,377422768,351245935,416252996,370564916,394253100,2349540437,2357514486,583852057,661590579,12625342,14206221
127,3845223922,4260080795,214073519,379585126,347733476,419765455,366859267,397958750,2326045033,2381009890,578013537,667429100,12499090,14332474
128,3806771689,4298533034,211932784,381725862,344256143,423242790,363190676,401627342,2302784583,2404270340,572233403,673209235,12374100,14457465
129,3768703976,4336600751,209813456,383845189,340813581,426685352,359558772,405259249,2279756739,2427298186,566511069,678931569,12250359,14581206
130,3731016944,4374287791,207715323,385943324,337405447,430093487,355963186,408854837,2256959173,2450095754,560845958,684596680,12127857,14703709
131,3693706777,4411597960,205638170,388020477,334031393,433467542,352403554,412414469,2234389582,2472665345,555237499,690205139,12006579,14824988
132,3656769715,4448535028,203581790,390076859,330691079,436807856,348879519,415938504,2212045687,2495009241,549685126,695757514,11886514,14945054
133,3620202027,4485102726,201545976,392112677,327384168,440114767,345390726,419427299,2189925231,2517129698,544188276,701254366,11767650,15063919
134,3584000017,4521304745,199530519,394128137,324110328,443388608,341936821,422881207,2168025981,2539028950,538746395,706696248,11649973,15181595
135,3548160022,4557144746,197535215,396123442,320869226,446629712,338517454,426300575,2146345722,2560709210,533358932,712083712,11533473,15298095
136,3512678429,4592626347,195559864,398098794,317660536,449838404,335132281,429685749,2124882266,2582172668,528025342,717417302,11418140,15413430
137,3477551646,4627753130,193604265,400054393,314483930,453015009,331780958,433037072,2103633444,2603421490,522745091,722697555,11303958,15527611
138,3442776137,4662528648,191668223,401990435,311339095,456159849,328463149,436354882,2082597110,2624457825,517517641,727925006,11190919,15640651
139,3408348382,4696956409,189751541,403907118,308225704,459273240,325178520,439639513,2061771141,2645283796,512342466,733100182,11079010,15752560
140,3374264905,4731039893,187854027,405804633,305143450,462355497,321926736,442891299,2041153429,2665901507,507219042,738223607,10968221,15863350
141,3340522260,4764782540,185975487,407683173,302092016,465406931,318707469,446110566,2020741896,2686313041,502146852,743295797,10858540,15973032
142,3307117039,4798187764,184115733,409542928,299071095,468427851,315520394,449297641,2000534478,2706520460,497125384,748317266,10749955,16081618
143,3274045875,4831258934,182274578,411384085,296080386,471418562,312365190,452452845,1980529135,2726525805,492154130,753288520,10642456,16189117
144,3241305425,4863999393,180451835,413206831,293119584,474379366,309241539,455576496,1960723845,2746331097,487232590,758210061,10536032,16295542
145,3208892375,4896412448,178647317,415011350,290188390,477310562,306149124,458668912,1941116606,2765938335,482360266,763082387,10430672,16400902
146,3176803453,4928501372,176860844,416797823,287286506,480212446,303087634,461730403,1921705441,2785349501,477536663,767905990,10326365,16505209
147,3145035431,4960269406,175092236,418566431,284413642,483085311,300056758,464761279,1902488390,2804566556,472761300,772681356,10223105,16608473
148,3113585085,4991719760,173341314,420317354,281569508,485929447,297056191,467761847,1883463506,2823591439,468033690,777408969,10120876,16710704
149,3082449239,5022855612,171607902,422050767,278753814,488745142,294085629,470732409,1864628872,2842426075,463353355,782089306,10019667,16811913
150,3051624749,5053680104,169891823,423766846,275966278,491532681,291144773,473673265,1845982583,2861072363,458719821,786722840,9919471,16912109
151,3021108510,5084196351,168192906,425465764,273206617,494292343,288233327,476584713,1827522759,2879532189,454132623,791310038,9820278,17011304
152,2990897429,5114407437,166510979,427147693,270474552,497024410,285350993,479467046,1809247532,2897807417,449591297,795851364,9722076,17109507
153,2960988461,5144316410,164845871,428812803,267769807,499729155,282497486,482320556,1791155057,2915899892,445095384,800347277,9624856,17206727
154,2931378581,5173926296,163197412,430461262,265092110,502406853,279672513,485145531,1773243508,2933811443,440644430,804798231,9528608,17302976
155,2902064797,5203240081,161565438,432093236,262441189,505057774,276875788,487942256,1755511074,2951543878,436237986,809204675,9433322,17398262
156,2873044154,5232260728,159949785,433708890,259816777,507682186,274107032,490711014,1737955963,2969098988,431875608,813567055,9338989,17492595
157,2844313718,5260991170,158350287,435308388,257218610,510280354,271365962,493452084,1720576404,2986478548,427556854,817885811,9245601,17585985
158,2815870585,5289434308,156766785,436891891,254646424,512852540,268652303,496165744,1703370640,3003684312,423281288,822161380,9153145,17678441
159,2787711887,5317593014,155199117,438459559,252099962,515399004,265965781,498852267,1686336934,3020718018,419048478,826394193,9061615,17769973
160,2759834775,5345470134,153647127,440011550,249578965,517920004,263306123,501511925,1669473566,3037581388,414857994,830584678,8971000,17860589
161,2732236434,5373068482,152110658,441548021,247083176,520415794,260673062,504144986,1652778831,3054276124,410709416,834733258,8881291,17950299
162,2704914080,5400390846,150589553,443069128,244612347,522886625,258066334,506751717,1636251044,3070803912,406602324,838840352,8792478,18039112
163,2677864944,5427439986,149083660,444575023,242166224,525332749,255485671,509332380,1619888534,3087166422,402536301,842906375,8704554,18127037
164,2651086302,5454218636,147592824,446065860,239744563,527754411,252930817,511887237,1603689650,3103365308,398510940,846931738,8617508,18214082
165,2624575445,5480729498,146116897,447541788,237347117,530151857,250401510,514416545,1587652755,3119402204,394525833,850916847,8531333,18300257
166,2598329693,5506975254,144655728,449002957,234973646,532525328,247897496,516920560,1571776229,3135278732,390580574,854862106,8446020,18385571
167,2572346400,5532958550,143209172,450449514,232623909,534875064,245418523,519399535,1556058467,3150996494,386674768,858767912,8361561,18470031
168,2546622943,5558682014,141777083,451881606,230297670,537201304,242964339,521853720,1540497884,3166557079,382808021,862634659,8277946,18553646
169,2521156721,5584148244,140359313,453299377,227994693,539504280,240534696,524283364,1525092909,3181962058,378979942,866462739,8195168,18636426
170,2495945159,5609359812,138955723,454702970,225714748,541784227,238129349,526688711,1509841980,3197212987,375190142,870252539,8113217,18718378
171,2470985716,5634319262,137566166,456092527,223457601,544041375,235748056,529070004,1494743561,3212311406,371438244,874004440,8032088,18799510
172,2446275864,5659029121,136190506,457468189,221223026,546275951,233390577,531427485,1479796126,3227258842,367723862,877718823,7951767,18879831
173,2421813113,5683491878,134828602,458830094,219010797,548488181,231056672,533761391,1464998166,3242056803,364046624,881396061,7872252,18959348
174,2397594985,5707710010,133480316,460178380,216820690,550678289,228746105,536071957,1450348185,3256706785,360406159,885036528,7793530,19038071
175,2373619043,5731685959,132145515,461513183,214652485,552846496,226458644,538359418,1435844704,3271210267,356802099,888640589,7715596,19116006
176,2349882856,5755422151,130824060,462834639,212505960,554993021,224194058,540624005,1421486259,3285568714,353234078,892208610,7638441,19193162
177,2326384036,5778920979,129515821,464142879,210380901,557118080,221952118,542865945,1407271399,3299783577,349701739,895740951,7562058,19269547
178,2303120206,5802184819,128220663,465438037,208277094,559221889,219732599,545085467,1393198686,3313856291,346204725,899237968,7486439,19345167
179,2280089005,5825216022,126938456,466720244,206194324,561304660,217535273,547282793,1379266699,3327788277,342742678,902700016,7411575,19420032
180,2257288121,5848016911,125669073,467989629,204132381,563366604,215359922,549458145,1365474033,3341580944,339315253,906127442,7337459,19494147
181,2234715247,5870589793,124412384,469246319,202091057,565407927,213206326,551611745,1351819293,3355235685,335922100,909520595,7264087,19567522
182,2212368097,5892936946,123168261,470490443,200070148,567428838,211074263,553743808,1338301100,3368753878,332562879,912879816,7191446,19640163
183,2190244418,5915060626,121936579,471722126,198069446,569429539,208963521,555854550,1324918090,3382136889,329237251,916205445,7119531,19712077
184,2168341983,5936963072,120717215,472941492,196088755,571410234,206873886,557944186,1311668910,3395386070,325944880,919497817,7048337,19783273
185,2146658573,5958646491,119510044,474148664,194127869,573371121,204805147,560012925,1298552223,3408502759,322685434,922757266,6977856,19853756
186,2125191994,5980113075,118314948,475343764,192186592,575312400,202757097,562060976,1285566700,3421488281,319458579,925984120,6908078,19923534
187,2103940078,6001364996,117131798,476526914,190264727,577234266,200729526,564088547,1272711035,3434343948,316263994,929178706,6838998,19992615
188,2082900680,6022404396,115960481,477698232,188362081,579136913,198722230,566095842,1259983925,3447071058,313101355,932341346,6770608,20061005
189,2062071679,6043233405,114800877,478857837,186478462,581020534,196735009,568083065,1247384086,3459670898,309970342,935472360,6702903,20128711
190,2041450968,6063854120,113652872,480005845,184613677,582885319,194767659,570050415,1234910245,3472144738,306870640,938572063,6635875,20195740
191,2021036462,6084268631,112516344,481142374,182767540,584731456,192819983,571998091,1222561144,3484493841,303801934,941640770,6569517,20262099
192,2000826103,6104478994,111391182,482267537,180939865,586559131,190891785,573926291,1210335533,3496719452,300763916,944678789,6503822,20327794
193,1980817851,6124487257,110277273,483381449,179130466,588368530,188982869,575835209,1198232179,3508822808,297756278,947686428,6438786,20392833
194,1961009680,6144295434,109174500,484484222,177339162,590159834,187093041,577725038,1186249859,3520805129,294778716,950663991,6374402,20457220
195,1941399589,6163905531,108082757,485575967,175565772,591933226,185222111,579595968,1174387361,3532667628,291830930,953611778,6310658,20520964
196,1921985598,6183319528,107001930,486656795,173810116,593688884,183369890,581448189,1162643489,3544411502,288912621,956530087,6247552,20584071
197,1902765749,6202539385,105931912,487726814,172072016,595426985,181536194,583281888,1151017054,3556037937,286023495,959419214,6185078,20646547
198,1883738098,6221567041,104872595,488786133,170351298,597147705,179720833,585097250,1139506884,3567548107,283163260,962279449,6123228,20708397
199,1864900723,6240404422,103823870,489834859,168647786,598851218,177923625,586894458,1128111817,3578943176,280331628,965111081,6061997,20769630
200,1846251719,6259053430,102785631,490873098,166961309,600537696,176144389,588673695,1116830699,3590224294,277528313,967914397,6001378,20830250
201,1827789205,6277515947,101757775,491900954,165291696,602207309,174382946,590435139,1105662394,3601392601,274753030,970689681,5941364,20890263
202,1809511322,6295793839,100740199,492918532,163638780,603860226,172639119,592178968,1094605771,3612449225,272005502,973437211,5881951,20949677
203,1791416213,6313888953,99732799,493925934,162002393,605496614,170912728,593905359,1083659713,3623395283,269285448,976157266,5823132,21008497
204,1773502056,6331803115,98735473,494923262,160382370,607116638,169203601,595614487,1072823117,3634231880,266592594,978850120,5764901,21066728
205,1755767038,6349538135,97748118,495910617,158778546,608720461,167511566,597306523,1062094887,3644960111,263926669,981516046,5707252,21124377
206,1738209374,6367095805,96770638,496888098,157190762,610308247,165836450,598981638,1051473939,3655581060,261287405,984155313,5650180,21181449
207,1720827289,6384477898,95802933,497855804,155618855,611880154,164178088,600640003,1040959201,3666095799,258674531,986768187,5593681,21237951
208,1703619018,6401686172,94844903,498813834,154062667,613436343,162536307,602281784,1030549610,3676505391,256087787,989354932,5537744,21293888
209,1686582841,6418722364,93896457,499762283,152522042,614976970,160910946,603907147,1020244116,3686810888,253526911,991915810,5482369,21349266
210,1669717021,6435588190,92957494,500701247,150996824,616502190,159301838,605516256,1010041676,3697013329,250991643,994451079,5427546,21404089
211,1653019855,6452285361,92027920,501630822,149486855,618012158,157708820,607109275,999941260,3707113745,248481727,996960996,5373273,21458365
212,1636489669,6468815560,91107643,502551101,147991989,619507027,156131732,608686363,989941849,3717113158,245996913,999445813,5319543,21512098
213,1620124774,6485180457,90196566,503462178,146512069,620986947,154570415,610247680,980042431,3727012577,243536945,1001905782,5266348,21565293
214,1603923528,6501381704,89294601,504364143,145046948,622452068,153024710,611793384,970242007,3736813001,241101576,1004341152,5213686,21617956
215,1587884296,6517420939,88401655,505257089,143596479,623902537,151494463,613323631,960539589,3746515421,238690561,1006752168,5161549,21670093
216,1572005457,6533299783,87517640,506141106,142160514,625338502,149979520,614838576,950934193,3756120817,236303656,1009139073,5109934,21721709
217,1556285413,6549019837,86642464,507016282,140738912,626760107,148479727,616338371,941424852,3765630159,233940621,1011502110,5058837,21772808
218,1540722569,6564582691,85776042,507882707,139331523,628167496,146994931,617823168,932010606,3775044407,231601216,1013841516,5008251,21823397
219,1525315347,6579989917,84918283,508740468,137938207,629560811,145524983,619293118,922690500,3784364513,229285205,1016157528,4958169,21873479
220,1510062204,6595243070,84069102,509589650,136558826,630940193,144069734,620748368,913463597,3793591418,226992355,1018450380,4908590,21923061
221,1494961589,6610343693,83228412,510430341,135193239,632305782,142629038,622189065,904328963,3802726054,224722431,1020720304,4859506,21972147
222,1480011978,6625293308,82396127,511262625,133841308,633657714,141202749,623615355,895285673,3811769344,222475208,1022967528,4810913,22020742
223,1465211864,6640093429,81572166,512086587,132502898,634996127,139790723,625027383,886332816,3820722201,220250457,1025192280,4762804,22068851
224,1450559752,6654745547,80756444,512902308,131177870,636321156,138392818,626425290,877469489,3829585529,218047954,1027394785,4715177,22116479
225,1436054162,6669251145,79948881,513709873,129866092,637632935,137008891,627809218,868694796,3838360224,215867476,1029575264,4668026,22163631
226,1421693627,6683611687,79149395,514509362,128567432,638931596,135638802,629179307,860007850,3847047172,213708801,1031733939,4621347,22210311
227,1407476694,6697828622,78357902,515300856,127281759,640217270,134282414,630535695,851407772,3855647250,211571713,1033871027,4575134,22256524
228,1393401936,6711903390,77574324,516084435,126008942,641490088,132939590,631878519,842893696,3864161328,209455998,1035986744,4529386,22302276
229,1379467926,6725837409,76798582,516860178,124748855,642750177,131610195,633207915,834464761,3872590265,207361441,1038081304,4484092,22347570
230,1365673254,6739632090,76030598,517628164,123501367,643997666,130294096,634524017,826120114,3880934913,205287827,1040154919,4439252,22392411
231,1352016526,6753288821,75270293,518388470,122266354,645232679,128991156,635826958,817858914,3889196114,203234949,1042207797,4394860,22436803
232,1338496366,6766808987,74517590,519141173,121043693,646455343,127701245,637116870,809680325,3897374703,201202601,1044240146,4350912,22480752
233,1325111411,6780193950,73772414,519886349,119833257,647665780,126424233,638393882,801583524,3905471506,199190578,1046252172,4307405,22524261
234,1311860302,6793445065,73034692,520624073,118634924,648864112,125159992,639658125,793567690,3913487342,197198673,1048244078,4264331,22567335
235,1298741703,6806563668,72304346,521354420,117448575,650050462,123908392,640909725,785632014,3921423018,195226688,1050216065,4221688,22609978
236,1285754291,6819551085,71581303,522077463,116274090,651224947,122669310,642148809,777775695,3929279339,193274422,1052168332,4179471,22652195
237,1272896754,6832408628,70865490,522793276,115111350,652387688,121442618,643375502,769997938,3937057096,191341679,1054101076,4137679,22693990
238,1260167789,6845137596,70156835,523501931,113960237,653538802,120228193,644589928,762297958,3944757075,189428262,1056014493,4096304,22735367
239,1247566116,6857739274,69455266,524203499,112820636,654678404,119025911,645792210,754674980,3952380055,187533979,1057908776,4055344,22776330
240,1235090461,6870214934,68760714,524898052,111692430,655806611,117835653,646982469,747128231,3959926804,185658641,1059784115,4014792,22816883
241,1222739562,6882565839,68073108,525585659,110575507,656923535,116657298,648160825,739656951,3967398087,183802054,1061640702,3974644,22857031
242,1210512171,6894793234,67392377,526266390,109469753,658029290,115490726,649327398,732260381,3974794656,181964035,1063478722,3934899,22896778
